INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490001', 'KH95234', '2020-07-21 16:54:36', '206160050')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490074', 'KH41668', '2020-05-06 07:35:52', '170676000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490075', 'KH79562', '2021-06-14 08:43:27', '178508270')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490076', 'KH75969', '2021-03-12 22:18:18', '78806640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490077', 'KH81199', '2021-01-07 19:42:16', '97057800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490078', 'KH53081', '2021-02-09 13:16:52', '73585720')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490079', 'KH07976', '2020-08-12 20:11:16', '77304600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490080', 'KH85491', '2020-05-06 00:06:49', '39523860')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490081', 'KH78103', '2020-11-23 11:39:42', '201054600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490082', 'KH89122', '2020-05-11 13:11:02', '155661920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490083', 'KH46650', '2021-06-25 02:55:18', '108281520')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490084', 'KH14682', '2020-09-12 17:08:43', '109114800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490085', 'KH90647', '2020-12-16 03:47:34', '114454650')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490086', 'KH67563', '2021-06-04 02:30:07', '165495200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490087', 'KH47985', '2020-05-05 20:01:32', '123030500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490088', 'KH97814', '2020-12-09 06:23:42', '29970900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490089', 'KH81924', '2020-10-25 01:58:16', '147054720')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490090', 'KH74124', '2020-05-30 19:08:34', '83978920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490091', 'KH36856', '2021-01-08 03:52:26', '163352400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490092', 'KH95743', '2021-01-27 18:22:17', '70917370')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490093', 'KH64963', '2020-09-23 14:44:14', '132170720')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490094', 'KH24874', '2021-01-08 04:47:14', '117138780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490095', 'KH79364', '2020-07-30 22:00:29', '162475920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490096', 'KH05633', '2020-12-07 09:26:26', '60709190')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490097', 'KH69056', '2020-12-21 13:11:29', '103133370')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490098', 'KH63602', '2021-01-29 05:04:10', '130384935')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490099', 'KH57250', '2020-09-05 22:35:26', '55819650')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490100', 'KH55685', '2020-11-18 01:21:54', '186858720')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490101', 'KH14873', '2021-04-12 16:33:02', '20553795')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490102', 'KH41893', '2021-02-09 15:51:58', '148852830')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490103', 'KH04633', '2020-09-05 20:38:11', '113318220')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490104', 'KH49003', '2021-04-21 21:37:01', '174257600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490105', 'KH33958', '2020-11-06 18:57:09', '80216000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490106', 'KH31735', '2020-06-22 19:02:13', '23427900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490107', 'KH51098', '2021-03-27 01:17:37', '87923200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490108', 'KH47938', '2021-03-19 02:21:06', '156923200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490109', 'KH67949', '2020-05-17 17:09:27', '156376740')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490110', 'KH87223', '2020-08-27 20:19:03', '151065290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490111', 'KH94646', '2021-04-24 02:36:34', '106848920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490112', 'KH63554', '2020-05-12 18:23:14', '205408890')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490113', 'KH99339', '2021-06-18 07:55:12', '19201635')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490114', 'KH74751', '2021-02-26 23:21:52', '106435980')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490115', 'KH93695', '2020-08-10 11:02:55', '186588420')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490116', 'KH79948', '2020-07-16 19:08:19', '45646060')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490117', 'KH45775', '2021-06-12 02:31:56', '78040800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490118', 'KH83743', '2020-06-28 07:52:54', '194606070')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490119', 'KH38999', '2021-03-12 15:40:23', '91167000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490120', 'KH83991', '2021-06-23 12:53:42', '154815640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490121', 'KH67375', '2020-07-25 09:16:35', '163426600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490122', 'KH02869', '2020-08-27 08:28:16', '32727240')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490123', 'KH33527', '2021-03-11 15:41:06', '112096800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490124', 'KH18501', '2021-01-18 10:00:38', '112311730')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490125', 'KH57221', '2021-04-08 01:48:18', '107884720')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490126', 'KH88813', '2021-02-03 11:40:40', '266538320')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490127', 'KH96922', '2020-05-30 23:05:48', '93697490')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490128', 'KH31906', '2021-01-01 19:36:51', '35172360')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490129', 'KH61990', '2020-10-01 10:42:58', '147412200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490130', 'KH25978', '2021-03-14 04:00:39', '113391220')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490131', 'KH99397', '2020-11-04 00:47:12', '26670780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490132', 'KH49796', '2020-06-15 18:57:09', '196507520')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490133', 'KH49003', '2020-05-31 07:11:20', '4635000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490134', 'KH08216', '2021-04-15 11:57:39', '82547640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490135', 'KH89405', '2020-11-19 03:33:50', '58545560')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490136', 'KH20637', '2021-04-13 09:55:08', '9139880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490137', 'KH06453', '2020-07-31 22:11:25', '63852660')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490138', 'KH81457', '2021-01-27 20:47:03', '48132000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490139', 'KH76729', '2020-11-01 07:41:59', '42088950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490140', 'KH92308', '2020-06-14 17:19:38', '32387200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490141', 'KH43476', '2020-07-29 06:29:27', '135653200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490142', 'KH52892', '2020-11-01 05:58:54', '177129920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490143', 'KH34635', '2020-12-13 01:13:28', '32191490')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490144', 'KH86728', '2021-06-09 13:55:20', '56849640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490145', 'KH58100', '2021-06-18 01:43:32', '29363760')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490146', 'KH63949', '2020-11-26 05:17:53', '128706660')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490147', 'KH36425', '2020-05-19 13:11:14', '92418920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490148', 'KH40633', '2020-08-11 15:20:29', '49461720')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490149', 'KH33128', '2021-04-16 21:47:05', '80803720')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490150', 'KH76735', '2020-09-24 08:23:32', '37077390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490151', 'KH98426', '2020-10-30 11:35:29', '88897050')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490152', 'KH93311', '2020-05-05 07:32:56', '211924800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490153', 'KH29002', '2021-02-05 00:22:14', '17986480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490154', 'KH52470', '2020-09-06 22:36:46', '85529160')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490155', 'KH95427', '2021-02-18 08:09:36', '89350740')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490156', 'KH09635', '2021-02-02 12:55:49', '83753070')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490157', 'KH92430', '2020-10-16 00:51:22', '108887760')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490158', 'KH37044', '2020-10-01 12:31:48', '59462120')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490159', 'KH34527', '2020-11-16 11:38:35', '143886720')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490160', 'KH18642', '2020-07-07 21:37:46', '17348120')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490161', 'KH44329', '2020-05-05 20:15:45', '31950900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490162', 'KH09099', '2020-12-15 11:39:32', '91180400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490163', 'KH28564', '2021-05-10 15:10:07', '112947150')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490164', 'KH18840', '2021-05-22 07:06:21', '45298600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490165', 'KH15033', '2020-08-30 10:02:53', '252502200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490166', 'KH40452', '2021-05-14 14:32:08', '176929670')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490167', 'KH78784', '2020-12-19 10:25:47', '109377050')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490168', 'KH59915', '2020-12-23 17:14:42', '8034870')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490169', 'KH14531', '2020-12-12 21:29:54', '120151800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490170', 'KH42809', '2021-06-01 20:30:19', '63441000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490171', 'KH27567', '2020-12-01 16:40:25', '165174020')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490172', 'KH76721', '2021-03-11 21:23:29', '113512120')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490173', 'KH01264', '2021-05-05 22:32:06', '139604570')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490174', 'KH71594', '2020-08-04 22:14:32', '156988000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490175', 'KH87417', '2020-06-29 17:12:43', '94802470')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490176', 'KH12640', '2020-06-11 04:32:44', '182968580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490177', 'KH34065', '2020-12-28 03:07:41', '4159935')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490178', 'KH87559', '2020-12-20 21:48:58', '161803200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490179', 'KH17715', '2020-08-25 02:12:40', '19671435')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490180', 'KH51633', '2020-09-04 14:43:23', '133807500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490181', 'KH62153', '2020-05-21 18:28:25', '80263600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490182', 'KH80293', '2021-05-13 04:00:11', '49839390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490183', 'KH00908', '2021-03-22 12:13:01', '83743200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490184', 'KH90677', '2020-07-27 17:13:19', '50412000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490185', 'KH02024', '2021-03-11 13:05:33', '29788000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490186', 'KH45484', '2021-02-04 11:36:20', '105159720')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490187', 'KH15381', '2020-06-16 12:58:02', '87079780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490188', 'KH61159', '2020-09-07 06:27:55', '191031200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490189', 'KH33845', '2021-05-07 04:06:22', '154366570')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490190', 'KH78531', '2020-09-16 08:56:28', '26303265')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490191', 'KH84195', '2021-03-07 15:27:00', '210219440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490192', 'KH72952', '2020-10-06 01:18:41', '80597820')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD490193', 'KH43387', '2020-07-20 04:26:51', '80180550')
