INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070001', 'KH64704', '2021-06-14 18:55:29', '57327030')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070025', 'KH92178', '2020-09-10 17:40:44', '88180290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070026', 'KH89973', '2021-04-10 02:07:49', '47358990')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070027', 'KH92762', '2021-06-27 07:47:35', '43573770')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070028', 'KH60618', '2020-12-04 01:03:14', '13356900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070029', 'KH76845', '2021-03-27 09:13:56', '59856660')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070030', 'KH68521', '2021-01-03 08:49:42', '46453590')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070031', 'KH42324', '2020-11-07 05:04:35', '47218680')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070032', 'KH39151', '2020-08-18 14:00:53', '110766780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070033', 'KH51270', '2021-06-25 15:00:09', '7021440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070034', 'KH12360', '2020-08-30 16:24:51', '138785400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070035', 'KH82260', '2020-08-24 09:56:50', '42936390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070036', 'KH18401', '2021-01-06 10:10:21', '78977790')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070037', 'KH73425', '2020-06-29 13:20:07', '55668870')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070038', 'KH79136', '2020-08-22 20:29:11', '31824900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070039', 'KH20150', '2021-01-25 09:40:21', '84600900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070040', 'KH33166', '2021-05-02 18:06:49', '76530690')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070041', 'KH64701', '2020-05-18 09:00:09', '24758145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070042', 'KH56083', '2021-04-18 19:37:40', '90421290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070043', 'KH60767', '2020-05-01 15:54:15', '36271935')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070044', 'KH63783', '2021-06-13 01:48:45', '48303900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070045', 'KH17191', '2021-06-04 12:21:58', '8230590')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070046', 'KH82811', '2021-06-12 08:26:54', '48852990')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070047', 'KH52925', '2020-10-18 08:49:51', '115026300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070048', 'KH47213', '2021-05-15 19:19:34', '5932350')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070049', 'KH78937', '2020-06-09 18:29:18', '142722780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070050', 'KH46823', '2021-01-29 02:34:46', '208610460')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070051', 'KH78159', '2020-08-25 22:07:53', '27988200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070052', 'KH23129', '2021-02-23 17:41:03', '59296070')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070053', 'KH21016', '2021-01-25 10:43:35', '79654500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070054', 'KH07269', '2020-06-04 11:33:37', '55742580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070055', 'KH49685', '2021-02-02 17:11:30', '22316670')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070056', 'KH53818', '2020-10-11 21:51:11', '21974400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070057', 'KH91758', '2021-01-20 01:25:37', '75094110')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070058', 'KH50749', '2021-01-25 21:46:23', '76968990')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070059', 'KH62777', '2021-05-02 03:29:49', '51919620')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070060', 'KH50550', '2021-06-10 05:06:11', '76126140')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070061', 'KH87013', '2021-02-25 06:11:43', '36637200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070062', 'KH19724', '2021-06-03 08:04:39', '21778380')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070063', 'KH79377', '2020-07-30 08:38:36', '44371800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070064', 'KH04970', '2020-10-09 14:23:55', '56821050')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070065', 'KH13493', '2021-04-25 20:04:02', '77311890')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070066', 'KH13721', '2021-05-21 01:40:56', '60263640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070067', 'KH71111', '2021-06-26 16:08:31', '27768150')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070068', 'KH70251', '2021-04-01 13:51:47', '48994380')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070069', 'KH68834', '2020-06-04 11:13:59', '17499330')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070070', 'KH18149', '2021-06-20 00:32:53', '42990300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070071', 'KH80230', '2020-11-23 03:48:24', '46868580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070072', 'KH33023', '2020-05-27 17:46:25', '16794000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070073', 'KH80338', '2020-05-28 23:28:30', '155520000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070074', 'KH66072', '2020-05-19 06:33:48', '55377000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070075', 'KH81555', '2020-07-01 14:00:01', '98602290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070076', 'KH71950', '2020-06-02 09:51:04', '74196000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070077', 'KH99106', '2021-06-15 17:09:38', '62886375')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070078', 'KH84811', '2020-05-01 10:09:26', '180839600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070079', 'KH02390', '2021-06-16 21:06:33', '64591290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070080', 'KH14868', '2021-05-09 18:04:13', '89342730')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070081', 'KH54880', '2020-12-27 07:05:53', '70462935')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070082', 'KH85235', '2020-11-10 05:48:33', '56545290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070083', 'KH61690', '2021-04-09 20:12:16', '105995790')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070084', 'KH16732', '2020-10-23 12:10:39', '35231310')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070085', 'KH19662', '2021-06-20 12:27:27', '39612240')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070086', 'KH79414', '2021-03-13 20:00:36', '10868850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070087', 'KH71797', '2020-08-21 05:13:38', '143856000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070088', 'KH00378', '2021-04-25 06:59:54', '80368290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070089', 'KH29828', '2020-09-05 16:56:08', '93826980')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070090', 'KH00350', '2020-12-28 20:31:49', '110081280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070091', 'KH17894', '2020-09-08 22:18:45', '63258480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070092', 'KH80150', '2021-06-25 21:29:54', '34362900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070093', 'KH95592', '2021-06-09 17:36:57', '18436950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070094', 'KH77430', '2020-08-15 08:36:02', '192895560')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070095', 'KH51977', '2021-05-08 08:26:54', '65529540')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070096', 'KH87395', '2020-10-11 15:44:54', '30093390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070097', 'KH46464', '2020-11-30 03:50:26', '79908390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070098', 'KH15230', '2021-03-14 17:27:43', '49515390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070099', 'KH99729', '2020-07-10 02:59:58', '104136600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070100', 'KH07089', '2021-05-26 11:11:41', '31740840')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070101', 'KH04227', '2021-05-24 21:23:30', '32597010')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070102', 'KH57201', '2020-07-03 07:20:32', '45940680')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070103', 'KH10855', '2020-12-03 23:46:45', '25971750')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070104', 'KH91340', '2020-08-29 11:43:25', '80055900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070105', 'KH34464', '2020-11-14 02:12:34', '39821085')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070106', 'KH03017', '2020-10-17 05:19:54', '25126020')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070107', 'KH53036', '2020-08-01 02:23:01', '30141090')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070108', 'KH65959', '2020-08-09 23:11:48', '156638200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070109', 'KH18486', '2021-02-22 05:07:28', '86859990')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070110', 'KH36515', '2021-04-08 07:20:31', '36152460')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070111', 'KH56694', '2020-12-13 20:00:51', '39656640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070112', 'KH01256', '2020-06-21 00:57:26', '150605000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070113', 'KH82324', '2021-04-19 00:53:47', '23426640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070114', 'KH10146', '2021-06-13 16:43:56', '24849900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070115', 'KH10458', '2020-11-02 08:05:32', '179418600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070116', 'KH13279', '2021-02-19 04:47:16', '71973900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070117', 'KH90099', '2020-05-05 08:33:31', '56002050')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070118', 'KH86764', '2020-06-02 10:36:02', '79760880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070119', 'KH95237', '2020-09-15 19:38:41', '22649310')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070120', 'KH06359', '2020-10-11 23:04:44', '44540280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070121', 'KH04145', '2021-05-28 00:46:06', '171537120')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070122', 'KH87048', '2021-03-10 19:47:30', '129479080')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070123', 'KH93507', '2020-11-09 22:14:36', '26746110')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070124', 'KH38048', '2020-06-30 11:12:56', '21333780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070125', 'KH78121', '2021-01-11 23:38:30', '35555400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070126', 'KH32227', '2020-11-29 23:43:03', '31575240')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070127', 'KH86382', '2021-04-18 18:55:09', '221293080')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070128', 'KH38221', '2020-09-15 20:35:15', '29066445')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070129', 'KH23097', '2020-10-24 14:40:51', '84037230')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070130', 'KH37616', '2020-06-27 00:56:35', '52825410')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070131', 'KH91487', '2021-03-06 23:08:04', '49837860')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070132', 'KH64585', '2021-03-05 20:08:27', '8272620')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070133', 'KH62942', '2020-12-25 20:40:12', '91177380')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070134', 'KH33340', '2021-04-30 21:47:14', '28176200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070135', 'KH53143', '2021-01-19 11:34:03', '27311400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070136', 'KH59507', '2021-02-22 07:57:31', '43085790')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070137', 'KH49651', '2021-06-23 02:27:06', '53195490')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070138', 'KH05836', '2021-04-29 18:14:28', '23890590')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070139', 'KH92880', '2021-04-06 15:43:00', '62908290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070140', 'KH73507', '2020-10-08 09:08:56', '136435500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070141', 'KH99089', '2021-01-28 07:00:08', '91645110')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070142', 'KH88386', '2021-03-21 06:26:00', '13491900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070143', 'KH10480', '2021-06-29 06:01:32', '126671880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070144', 'KH41328', '2020-11-18 15:06:06', '28483290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070145', 'KH26874', '2020-08-22 17:24:52', '51474600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070146', 'KH68036', '2020-05-17 21:10:33', '12382920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070147', 'KH19040', '2021-03-25 07:32:32', '87703650')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070148', 'KH75127', '2021-04-03 18:56:21', '36708390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070149', 'KH84482', '2020-05-22 17:23:26', '59823000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070150', 'KH34379', '2020-10-29 14:26:05', '31781520')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070151', 'KH37421', '2021-04-01 01:55:18', '20138760')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070152', 'KH65921', '2021-04-24 06:52:50', '51003000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070153', 'KH43169', '2020-06-06 06:21:56', '37827900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070154', 'KH33956', '2021-01-14 22:15:17', '36465120')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070155', 'KH21909', '2020-11-03 06:03:44', '61380900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070156', 'KH18103', '2020-12-03 00:46:02', '22895685')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070157', 'KH57276', '2021-05-31 12:18:01', '5919390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070158', 'KH08875', '2021-02-14 01:00:11', '92964780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070159', 'KH32790', '2020-08-07 23:31:07', '15615200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070160', 'KH82644', '2020-09-10 16:44:00', '14832900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070161', 'KH00315', '2021-05-18 10:52:53', '27853875')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070162', 'KH71360', '2020-06-23 07:01:41', '82310850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070163', 'KH12633', '2021-04-28 21:36:11', '22452300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070164', 'KH78284', '2020-12-19 06:17:28', '12016575')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070165', 'KH86771', '2020-10-15 01:14:49', '24495030')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070166', 'KH29606', '2020-05-19 17:31:35', '121995000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070167', 'KH81381', '2021-01-06 00:26:18', '41139720')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070168', 'KH29841', '2020-07-01 08:26:23', '85415490')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070169', 'KH87708', '2020-08-02 15:11:47', '40905450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070170', 'KH67164', '2020-06-03 14:04:12', '58825800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070171', 'KH42211', '2021-02-28 03:54:43', '46765890')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070172', 'KH97066', '2020-09-04 03:08:18', '98974550')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070173', 'KH14593', '2021-03-09 17:47:49', '60982290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070174', 'KH22695', '2021-06-07 23:17:10', '124978950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070175', 'KH66436', '2021-02-22 16:55:44', '51071850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070176', 'KH96456', '2020-10-16 23:34:44', '31650390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070177', 'KH00780', '2021-02-24 11:16:46', '68111100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070178', 'KH80718', '2020-10-30 13:38:34', '131814880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070179', 'KH38254', '2020-12-05 14:54:03', '107445870')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070180', 'KH90310', '2020-09-29 23:06:17', '86571900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070181', 'KH63523', '2020-06-28 03:34:48', '54745110')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070182', 'KH74878', '2021-02-11 00:07:59', '144169880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070183', 'KH56468', '2020-05-02 23:25:57', '45036450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070184', 'KH81881', '2021-06-01 21:11:10', '63614790')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070185', 'KH51884', '2021-03-13 19:50:09', '20195550')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070186', 'KH05455', '2021-01-14 10:43:02', '21833820')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070187', 'KH62863', '2020-07-09 00:03:57', '21282390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070188', 'KH23641', '2020-09-12 15:52:22', '65444760')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070189', 'KH08461', '2020-09-01 22:43:44', '150245060')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070190', 'KH99387', '2020-12-08 15:37:32', '34819290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070191', 'KH81754', '2020-11-16 22:03:51', '63833490')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070192', 'KH99842', '2021-01-17 11:25:24', '73628100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD070193', 'KH31047', '2021-02-09 17:57:54', '18333900')
