INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350001', 'KH70405', '2020-07-28 12:59:47', '143362000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350017', 'KH49970', '2020-08-11 19:10:47', '25487150')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350018', 'KH37064', '2021-05-10 12:12:23', '187874460')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350019', 'KH78354', '2021-02-20 06:21:33', '46320210')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350020', 'KH90222', '2021-03-10 00:20:04', '151929720')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350021', 'KH85914', '2020-05-21 00:45:22', '66544000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350022', 'KH36195', '2020-05-03 03:28:51', '77214200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350023', 'KH45052', '2021-05-09 12:23:00', '76868580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350024', 'KH75326', '2020-09-02 08:52:49', '48831600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350025', 'KH61535', '2020-10-05 10:57:24', '50546200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350026', 'KH91323', '2021-03-17 12:54:53', '182980000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350027', 'KH47399', '2021-01-02 13:31:29', '54112500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350028', 'KH00574', '2021-05-02 14:48:48', '80056200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350029', 'KH20139', '2020-07-06 23:07:16', '16153515')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350030', 'KH03726', '2020-08-08 00:20:08', '93063300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350031', 'KH98397', '2020-10-05 11:37:51', '120485160')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350032', 'KH60670', '2021-04-12 06:25:13', '41345000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350033', 'KH81477', '2021-04-20 04:42:41', '29294460')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350034', 'KH75105', '2020-09-29 11:51:42', '88650000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350035', 'KH57881', '2021-05-10 01:04:56', '24387390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350036', 'KH04663', '2021-02-02 03:01:59', '34703500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350037', 'KH24614', '2020-08-10 06:27:40', '68444640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350038', 'KH86448', '2021-01-06 01:08:48', '64255440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350039', 'KH23983', '2020-09-02 01:02:50', '63213570')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350040', 'KH70700', '2021-06-13 00:50:39', '53698200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350041', 'KH43132', '2021-06-10 00:04:08', '43499820')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350042', 'KH77559', '2021-05-01 14:16:33', '117026450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350043', 'KH28895', '2021-01-19 13:47:46', '43491195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350044', 'KH39259', '2020-09-18 01:58:16', '30297820')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350045', 'KH59063', '2020-08-17 20:53:28', '56211000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350046', 'KH05779', '2020-07-19 08:50:12', '50232780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350047', 'KH51306', '2020-05-10 03:44:48', '183038700')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350048', 'KH62424', '2020-07-05 02:07:13', '41266890')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350049', 'KH89235', '2020-08-03 14:54:10', '151355835')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350050', 'KH60424', '2021-05-27 02:26:44', '94010200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350051', 'KH13778', '2021-01-05 09:24:17', '64587720')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350052', 'KH39335', '2020-08-29 16:50:44', '101469500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350053', 'KH36941', '2020-12-25 07:01:53', '90642200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350054', 'KH85621', '2021-05-31 04:20:20', '126072000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350055', 'KH00886', '2021-04-21 14:53:29', '54513460')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350056', 'KH20997', '2020-06-02 09:18:07', '83148000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350057', 'KH36974', '2020-11-28 06:56:58', '97584200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350058', 'KH96380', '2021-02-19 02:40:53', '77264100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350059', 'KH72197', '2020-06-16 07:45:21', '53660780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350060', 'KH39481', '2020-08-27 10:12:11', '105910400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350061', 'KH40843', '2021-03-18 00:17:37', '72528840')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350062', 'KH77000', '2020-05-08 02:21:17', '53514960')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350063', 'KH86819', '2020-08-04 01:43:11', '76980000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350064', 'KH74003', '2020-11-26 10:07:12', '56817920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350065', 'KH67211', '2020-07-29 05:14:18', '34059400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350066', 'KH81780', '2020-07-08 02:08:34', '152586400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350067', 'KH59327', '2021-01-23 16:41:45', '12211290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350068', 'KH77419', '2021-05-20 19:52:07', '90474300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350069', 'KH80160', '2021-01-10 14:04:28', '170358400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350070', 'KH46588', '2020-10-03 08:24:54', '91966780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350071', 'KH31021', '2020-08-27 18:22:53', '135240200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350072', 'KH59496', '2021-01-29 02:55:31', '79007920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350073', 'KH56104', '2021-06-16 07:10:43', '12476490')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350074', 'KH50410', '2020-10-07 08:06:07', '150708050')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350075', 'KH08670', '2020-11-28 21:01:17', '92179350')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350076', 'KH21726', '2020-12-26 01:23:47', '53731160')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350077', 'KH94298', '2021-02-04 19:43:58', '30996400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350078', 'KH43364', '2020-11-17 12:21:09', '121287640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350079', 'KH98419', '2020-11-13 19:51:01', '89720280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350080', 'KH43542', '2021-06-11 16:16:45', '40888960')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350081', 'KH33336', '2020-06-22 20:21:15', '17146200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350082', 'KH97327', '2021-03-12 04:23:32', '32272695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350083', 'KH04921', '2021-06-18 09:05:58', '55487640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350084', 'KH31566', '2020-08-17 05:08:34', '6293820')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350085', 'KH69996', '2020-11-20 02:31:11', '102804480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350086', 'KH76233', '2021-06-18 14:06:21', '35175200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350087', 'KH35567', '2021-03-30 01:08:54', '47605250')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350088', 'KH36204', '2021-06-24 22:27:55', '151444000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350089', 'KH17278', '2020-12-15 07:49:35', '43705350')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350090', 'KH61157', '2020-09-21 06:42:13', '47738200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350091', 'KH82462', '2020-12-17 14:02:11', '29277630')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350092', 'KH65701', '2020-10-15 05:44:50', '87516000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350093', 'KH64514', '2021-01-06 22:14:04', '25328740')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350094', 'KH46501', '2021-06-28 15:42:09', '28516200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350095', 'KH43796', '2020-07-14 12:28:36', '11912010')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350096', 'KH41001', '2020-07-01 07:54:26', '157640000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350097', 'KH61959', '2021-01-12 18:29:28', '125732200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350098', 'KH24781', '2020-05-10 18:10:53', '36828000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350099', 'KH40175', '2020-08-25 04:42:11', '113965200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350100', 'KH23066', '2021-02-15 08:09:15', '112087640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350101', 'KH86161', '2021-02-01 13:49:10', '42150110')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350102', 'KH65680', '2020-08-16 08:59:48', '98733250')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350103', 'KH98620', '2020-08-10 00:12:51', '150404000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350104', 'KH05346', '2020-10-14 00:58:06', '48263800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350105', 'KH95341', '2021-06-19 01:43:57', '175723440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350106', 'KH95293', '2021-05-25 20:29:25', '55896030')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350107', 'KH78575', '2021-05-14 05:50:49', '122282000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350108', 'KH05718', '2021-02-15 03:03:24', '31057700')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350109', 'KH96659', '2020-06-30 21:51:13', '176765160')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350110', 'KH41144', '2020-07-05 07:50:03', '47921100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350111', 'KH28143', '2021-03-17 04:01:15', '80020200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350112', 'KH04204', '2021-02-15 00:32:22', '24369300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350113', 'KH00176', '2021-01-04 13:29:56', '53715690')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350114', 'KH16200', '2021-06-14 00:27:03', '77712200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350115', 'KH72827', '2021-06-10 18:09:32', '63405000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350116', 'KH71432', '2020-12-12 18:14:10', '26050950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350117', 'KH11074', '2020-11-13 04:22:25', '75568500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350118', 'KH13251', '2020-06-24 19:02:20', '78314200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350119', 'KH45647', '2021-01-15 12:08:24', '117205000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350120', 'KH83559', '2020-06-25 13:18:41', '155831850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350121', 'KH14967', '2021-04-24 14:47:50', '147681200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350122', 'KH83530', '2021-01-09 20:46:57', '15109290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350123', 'KH18755', '2020-11-30 22:03:02', '73774040')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350124', 'KH18274', '2020-05-10 18:34:02', '113551490')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350125', 'KH81773', '2020-12-19 01:49:53', '115659920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350126', 'KH73556', '2021-05-29 12:53:42', '53862000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350127', 'KH63130', '2020-07-26 13:16:35', '135991080')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350128', 'KH70829', '2021-05-25 01:09:22', '29320000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350129', 'KH27250', '2020-05-08 21:37:55', '63657190')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350130', 'KH59666', '2021-01-01 01:05:43', '101970920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350131', 'KH66551', '2020-07-12 16:37:40', '53811000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350132', 'KH62449', '2020-08-17 11:53:01', '50861000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350133', 'KH83922', '2020-07-04 18:24:02', '87400600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350134', 'KH81436', '2020-09-22 04:22:03', '90297000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350135', 'KH12248', '2020-08-02 18:09:59', '94632400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350136', 'KH27508', '2021-02-15 16:14:04', '31566195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350137', 'KH16540', '2021-05-16 09:19:51', '43770690')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350138', 'KH16938', '2020-07-28 21:20:05', '116230200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350139', 'KH86913', '2020-12-14 15:17:50', '84855150')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350140', 'KH71060', '2020-07-24 02:54:53', '185799960')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350141', 'KH29830', '2020-11-11 23:36:28', '57706000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350142', 'KH19828', '2021-02-14 10:27:55', '111744200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350143', 'KH61508', '2020-11-02 21:32:10', '38078100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350144', 'KH92381', '2021-03-12 23:58:14', '51757000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350145', 'KH81441', '2021-04-15 08:18:03', '76055200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350146', 'KH24863', '2021-05-06 09:25:45', '91494300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350147', 'KH80847', '2021-02-27 11:30:53', '78487200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350148', 'KH25267', '2020-06-13 04:35:50', '72379710')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350149', 'KH77086', '2021-05-18 06:42:48', '38778860')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350150', 'KH59137', '2021-02-09 20:36:52', '164192000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350151', 'KH27444', '2020-05-24 01:33:58', '159185700')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350152', 'KH70364', '2021-02-06 00:08:17', '45314640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350153', 'KH13564', '2021-03-25 09:26:01', '61878480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350154', 'KH64691', '2021-02-22 00:02:14', '112990430')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350155', 'KH75066', '2020-06-04 00:20:05', '83692400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350156', 'KH62141', '2021-03-07 03:12:12', '51179400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350157', 'KH72570', '2021-03-13 08:11:18', '27953280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350158', 'KH97720', '2021-06-21 04:06:29', '63465435')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350159', 'KH37656', '2021-06-21 14:34:00', '22555730')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350160', 'KH95183', '2020-06-07 16:51:19', '95647200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350161', 'KH67906', '2020-06-09 14:45:06', '25044380')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350162', 'KH87169', '2020-05-26 22:49:27', '23492500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350163', 'KH80912', '2021-06-26 08:45:09', '77857200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350164', 'KH20272', '2020-06-21 09:31:52', '8873010')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350165', 'KH75326', '2021-05-26 06:46:30', '30392200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350166', 'KH19534', '2021-05-29 08:18:39', '118182000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350167', 'KH18664', '2020-07-17 11:05:35', '87787200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350168', 'KH76477', '2021-06-07 03:17:17', '63404000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350169', 'KH31805', '2021-06-13 14:04:03', '11104750')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350170', 'KH46423', '2020-05-02 08:33:02', '5655190')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350171', 'KH51486', '2021-04-29 09:59:32', '67793355')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350172', 'KH22281', '2020-06-26 13:04:17', '86628000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350173', 'KH91786', '2020-06-24 10:04:01', '45614000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350174', 'KH37586', '2021-01-13 17:39:11', '100528580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350175', 'KH97838', '2020-06-08 01:23:30', '158459840')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350176', 'KH61066', '2021-01-01 05:04:46', '127687500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350177', 'KH01557', '2021-04-14 17:16:12', '64912300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350178', 'KH53709', '2020-11-29 02:34:03', '131144000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350179', 'KH31262', '2020-12-29 12:54:17', '184216500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350180', 'KH15184', '2020-11-13 15:45:03', '39942000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350181', 'KH79624', '2020-09-01 08:20:14', '204433650')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350182', 'KH45782', '2021-01-26 18:16:55', '38851920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350183', 'KH67397', '2020-10-06 00:12:44', '107654200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350184', 'KH60924', '2020-07-07 14:09:23', '147831840')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350185', 'KH40026', '2020-09-22 14:16:16', '165379840')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350186', 'KH88303', '2021-02-03 01:03:38', '47641440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350187', 'KH95481', '2020-07-22 04:21:01', '37391850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350188', 'KH88716', '2021-01-18 21:53:06', '114673490')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350189', 'KH13589', '2020-07-22 05:11:40', '102157560')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350190', 'KH46951', '2021-02-01 04:46:58', '72209100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350191', 'KH65015', '2020-08-12 16:44:46', '148162210')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350192', 'KH95859', '2020-06-01 02:17:44', '45936800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD350193', 'KH35633', '2020-11-21 13:55:18', '49868145')
