INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270001', 'KH69608', '2021-01-03 16:07:38', '56119770')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270042', 'KH22123', '2020-06-29 16:25:18', '53177580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270043', 'KH92593', '2020-05-20 08:00:38', '99732780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270044', 'KH29743', '2021-02-22 12:52:48', '116046360')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270045', 'KH58643', '2020-05-07 06:24:21', '26673840')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270046', 'KH51168', '2020-05-12 17:51:51', '32554800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270047', 'KH71967', '2020-11-14 19:49:39', '110878920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270048', 'KH61890', '2020-10-29 05:36:24', '131142600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270049', 'KH63887', '2020-11-01 03:17:57', '89647110')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270050', 'KH55002', '2020-11-16 04:08:54', '95086080')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270051', 'KH21949', '2021-03-01 12:02:52', '128882790')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270052', 'KH81874', '2020-05-11 16:53:53', '95340690')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270053', 'KH80544', '2021-02-08 21:36:17', '9174780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270054', 'KH83580', '2020-08-21 01:34:15', '98238780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270055', 'KH89849', '2021-06-17 10:59:53', '100745100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270056', 'KH99622', '2020-10-30 21:13:21', '36248580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270057', 'KH27380', '2021-06-06 03:19:03', '62087490')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270058', 'KH83809', '2020-06-26 02:09:58', '92287800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270059', 'KH78389', '2020-12-11 14:41:38', '92336580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270060', 'KH06635', '2020-10-10 07:22:17', '48645000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270061', 'KH47039', '2021-05-04 17:24:25', '47496780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270062', 'KH29743', '2020-07-18 18:59:09', '59065470')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270063', 'KH05320', '2020-06-11 05:55:52', '87804000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270064', 'KH96340', '2020-08-07 08:07:02', '22373145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270065', 'KH37482', '2020-06-14 04:02:21', '133291800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270066', 'KH25148', '2020-05-05 23:17:16', '125883180')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270067', 'KH20479', '2020-11-07 08:03:41', '93432780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270068', 'KH63020', '2020-10-04 22:55:59', '78673680')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270069', 'KH16421', '2020-12-03 13:14:16', '99747900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270070', 'KH96726', '2020-09-19 15:32:46', '21941100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270071', 'KH27559', '2021-05-27 15:41:04', '26391690')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270072', 'KH08144', '2021-02-08 15:12:28', '33845400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270073', 'KH75791', '2020-06-21 06:36:46', '73870200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270074', 'KH30289', '2020-07-05 03:39:48', '78564780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270075', 'KH38261', '2021-02-10 06:40:04', '128224980')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270076', 'KH91826', '2020-08-16 05:00:34', '28172610')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270077', 'KH62975', '2021-06-16 02:40:14', '114574500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270078', 'KH90695', '2021-04-11 09:02:56', '24821280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270079', 'KH92354', '2020-12-03 00:16:01', '111200580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270080', 'KH66315', '2021-02-27 20:27:40', '21011310')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270081', 'KH79962', '2021-01-19 14:47:42', '100292850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270082', 'KH53762', '2020-11-23 22:25:54', '75839520')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270083', 'KH15018', '2020-12-06 06:01:01', '113760000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270084', 'KH37244', '2021-03-31 21:56:24', '187278660')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270085', 'KH26962', '2020-07-01 00:58:24', '114483780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270086', 'KH41374', '2020-06-17 19:56:36', '92733800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270087', 'KH09634', '2021-06-15 03:00:10', '109244020')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270088', 'KH27997', '2020-06-30 00:49:58', '73460970')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270089', 'KH25717', '2021-04-15 21:27:17', '55150200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270090', 'KH13376', '2021-02-18 03:55:46', '98994780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270091', 'KH59519', '2020-09-18 03:32:27', '27679080')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270092', 'KH68217', '2020-06-26 03:51:23', '177021880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270093', 'KH07096', '2021-03-18 01:42:12', '10965420')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270094', 'KH63996', '2021-05-18 06:43:09', '48483000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270095', 'KH26222', '2021-04-24 23:31:17', '10964430')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270096', 'KH13805', '2021-04-26 15:15:21', '55324800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270097', 'KH31553', '2020-11-23 10:40:29', '42911640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270098', 'KH80932', '2020-12-12 12:33:38', '158932620')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270099', 'KH25450', '2020-10-18 19:17:46', '57933180')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270100', 'KH82384', '2020-07-07 16:23:18', '11053440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270101', 'KH85086', '2021-02-27 15:53:13', '38570580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270102', 'KH44195', '2021-04-20 04:16:33', '33997980')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270103', 'KH28665', '2021-01-12 18:42:24', '35474400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270104', 'KH17570', '2021-02-02 04:00:37', '56980620')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270105', 'KH16857', '2020-11-10 10:32:24', '40025500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270106', 'KH33631', '2020-09-30 18:20:35', '44980560')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270107', 'KH84522', '2020-11-21 18:23:59', '106002000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270108', 'KH16662', '2020-08-02 00:12:51', '114671070')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270109', 'KH92113', '2021-04-19 15:42:00', '81117900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270110', 'KH80123', '2020-06-06 12:02:03', '47117980')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270111', 'KH15381', '2021-01-18 19:27:13', '50724000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270112', 'KH62054', '2021-01-07 02:53:14', '141967800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270113', 'KH62145', '2020-08-22 10:02:12', '186548580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270114', 'KH29733', '2021-06-03 08:11:40', '136608570')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270115', 'KH38183', '2021-04-29 07:42:11', '95166360')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270116', 'KH29783', '2020-05-09 11:48:36', '49763880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270117', 'KH01186', '2020-11-01 07:10:04', '79000200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270118', 'KH16636', '2021-01-30 03:08:08', '21275820')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270119', 'KH25402', '2021-05-15 12:39:20', '93757500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270120', 'KH46171', '2020-05-15 03:15:52', '40002390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270121', 'KH65951', '2020-08-01 06:39:14', '65069280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270122', 'KH58928', '2020-10-24 20:21:38', '104526000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270123', 'KH18438', '2021-03-07 22:23:06', '27341280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270124', 'KH36966', '2020-07-15 03:40:31', '103435830')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270125', 'KH53740', '2021-04-05 02:53:44', '105836580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270126', 'KH40742', '2020-05-16 21:35:18', '89186220')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270127', 'KH32452', '2021-01-29 11:43:39', '19755000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270128', 'KH32090', '2021-01-27 16:09:40', '119208780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270129', 'KH73834', '2021-02-18 12:46:47', '55550790')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270130', 'KH87819', '2021-03-19 21:30:59', '71357040')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270131', 'KH34530', '2021-03-14 07:25:36', '35392670')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270132', 'KH94425', '2021-02-17 10:41:37', '62605800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270133', 'KH22205', '2020-05-09 14:51:29', '159474880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270134', 'KH75000', '2021-04-27 14:22:27', '88666785')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270135', 'KH79305', '2020-11-06 10:14:13', '111725460')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270136', 'KH19440', '2021-03-03 05:41:02', '35963820')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270137', 'KH70739', '2021-01-11 05:22:22', '80564400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270138', 'KH89432', '2020-08-06 00:47:02', '27391500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270139', 'KH24971', '2020-06-28 00:24:59', '189863280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270140', 'KH22927', '2020-07-22 13:30:16', '70843300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270141', 'KH40831', '2021-04-25 05:38:57', '27289800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270142', 'KH60512', '2021-03-04 01:57:55', '83185200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270143', 'KH43178', '2021-04-12 20:54:28', '79885800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270144', 'KH57534', '2020-12-19 06:58:52', '157455000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270145', 'KH55378', '2020-06-11 19:14:42', '74528100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270146', 'KH94769', '2020-06-20 05:02:52', '84612580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270147', 'KH79718', '2021-01-12 17:16:30', '64266300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270148', 'KH96754', '2021-03-06 05:26:52', '83395800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270149', 'KH45915', '2021-04-17 12:06:42', '48536370')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270150', 'KH99169', '2020-10-20 04:38:44', '10554400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270151', 'KH25356', '2021-01-08 13:05:51', '50475880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270152', 'KH37641', '2020-06-20 09:43:26', '137797050')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270153', 'KH71859', '2020-10-17 07:41:21', '81355500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270154', 'KH28969', '2020-10-17 10:00:51', '131666580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270155', 'KH86830', '2021-06-02 06:40:21', '19398600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270156', 'KH66152', '2021-02-05 17:42:03', '96118290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270157', 'KH10339', '2021-05-04 22:59:44', '69099480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270158', 'KH23957', '2020-12-03 02:47:52', '98485380')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270159', 'KH27467', '2020-07-23 01:04:36', '8492580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270160', 'KH06178', '2020-07-18 03:11:00', '89888580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270161', 'KH90154', '2020-11-10 01:50:54', '39960900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270162', 'KH58669', '2021-01-02 19:07:45', '26911080')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270163', 'KH64553', '2020-10-04 13:01:12', '4138200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270164', 'KH39608', '2021-06-29 20:11:25', '15473430')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270165', 'KH88620', '2020-06-18 04:18:03', '103009770')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270166', 'KH43151', '2020-12-27 04:44:20', '72628500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270167', 'KH66600', '2020-08-15 08:37:56', '96335640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270168', 'KH90830', '2020-12-12 22:32:24', '79914780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270169', 'KH15838', '2020-12-05 09:14:15', '52938000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270170', 'KH69033', '2020-12-06 17:34:55', '44815590')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270171', 'KH34648', '2020-05-02 12:46:26', '71471070')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270172', 'KH32052', '2021-03-05 15:57:52', '43884000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270173', 'KH27811', '2021-02-27 07:28:47', '88050780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270174', 'KH01952', '2021-01-19 11:32:38', '134552700')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270175', 'KH64788', '2021-04-18 08:20:23', '94509180')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270176', 'KH97184', '2021-05-22 06:12:02', '27127800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270177', 'KH78051', '2021-05-20 16:35:28', '38327850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270178', 'KH11587', '2020-08-13 09:06:08', '35636580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270179', 'KH58524', '2021-03-07 12:19:18', '75796200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270180', 'KH61297', '2021-01-11 00:09:32', '56520720')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270181', 'KH21357', '2020-10-14 06:23:23', '138834000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270182', 'KH63993', '2020-06-07 15:11:51', '36353340')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270183', 'KH31536', '2021-03-06 05:21:50', '87375780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270184', 'KH63773', '2020-07-28 08:33:46', '97443630')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270185', 'KH35166', '2021-06-30 07:25:56', '36883800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270186', 'KH35340', '2020-12-03 10:24:34', '24521400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270187', 'KH87705', '2021-05-24 15:45:03', '97659900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270188', 'KH28170', '2021-02-26 17:16:45', '22080780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270189', 'KH75225', '2020-06-24 14:11:03', '217324800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270190', 'KH47052', '2021-04-01 14:33:53', '126595800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270191', 'KH16814', '2021-04-20 09:44:12', '58822200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270192', 'KH46716', '2020-09-25 23:55:42', '141236790')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD270193', 'KH81811', '2020-08-24 11:01:55', '53156250')
