INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440001', 'KH59438', '2021-02-26 15:36:29', '74491140')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440042', 'KH73524', '2020-10-05 10:54:52', '77395770')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440043', 'KH32613', '2021-03-07 14:48:52', '21205710')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440044', 'KH02639', '2021-05-29 08:49:18', '17179515')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440045', 'KH10646', '2020-11-11 15:26:19', '93264390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440046', 'KH47061', '2020-05-01 07:29:29', '58407390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440047', 'KH76354', '2020-07-04 16:09:40', '59057280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440048', 'KH50547', '2021-03-14 05:38:51', '47843820')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440049', 'KH20801', '2021-05-30 21:42:55', '46657890')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440050', 'KH51731', '2021-04-26 13:52:57', '64683900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440051', 'KH72323', '2021-03-06 07:45:40', '82641060')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440052', 'KH40495', '2021-01-19 14:59:57', '121185540')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440053', 'KH60692', '2021-03-14 09:22:41', '35281260')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440054', 'KH20963', '2021-04-05 07:23:26', '78471900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440055', 'KH62833', '2020-11-11 15:02:59', '10682190')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440056', 'KH65757', '2020-12-31 17:20:55', '26892360')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440057', 'KH81401', '2020-08-19 18:35:41', '28616490')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440058', 'KH27865', '2020-09-05 01:06:36', '70371000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440059', 'KH23084', '2020-07-16 08:35:57', '68137290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440060', 'KH34598', '2020-08-10 17:36:07', '110160000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440061', 'KH97080', '2020-11-15 03:24:46', '11166030')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440062', 'KH29830', '2021-05-14 01:45:32', '50263380')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440063', 'KH37670', '2021-06-20 12:39:32', '92046000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440064', 'KH47505', '2020-08-08 14:25:26', '56836890')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440065', 'KH12970', '2020-08-12 08:54:43', '41805900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440066', 'KH50478', '2020-09-01 17:52:22', '22102290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440067', 'KH58883', '2021-04-01 20:47:59', '13221810')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440068', 'KH22516', '2021-04-23 07:30:18', '129569250')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440069', 'KH24752', '2020-09-14 14:13:59', '263365560')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440070', 'KH11383', '2020-07-10 13:35:16', '73277010')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440071', 'KH23757', '2020-07-29 11:50:42', '91695600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440072', 'KH92680', '2021-04-10 13:52:20', '79215390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440073', 'KH29435', '2020-08-04 02:56:56', '111689400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440074', 'KH10497', '2020-10-21 22:12:48', '28320390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440075', 'KH68492', '2020-12-23 21:28:13', '44008920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440076', 'KH28823', '2021-03-24 13:02:51', '42414480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440077', 'KH65316', '2021-05-31 07:54:51', '44303400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440078', 'KH77539', '2020-10-23 14:35:25', '9718290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440079', 'KH79560', '2021-03-06 16:42:02', '22151700')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440080', 'KH08536', '2021-04-19 03:17:44', '45709290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440081', 'KH93231', '2021-05-01 13:06:14', '21956400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440082', 'KH00365', '2020-06-01 06:56:25', '54007290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440083', 'KH02852', '2021-06-08 11:51:10', '9593100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440084', 'KH13367', '2021-03-28 05:40:28', '72989730')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440085', 'KH36628', '2021-03-20 11:52:50', '59782500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440086', 'KH59412', '2020-09-03 09:32:57', '22737880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440087', 'KH09464', '2020-11-11 06:38:13', '39058290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440088', 'KH96022', '2020-06-10 06:59:29', '116561160')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440089', 'KH82752', '2020-09-05 06:07:10', '68411700')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440090', 'KH21791', '2021-06-21 22:08:00', '55581210')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440091', 'KH25443', '2021-02-23 03:10:03', '112113360')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440092', 'KH83604', '2020-10-23 14:52:59', '77085000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440093', 'KH98205', '2020-11-05 03:23:46', '71410590')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440094', 'KH06035', '2021-01-31 23:26:53', '41765850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440095', 'KH69786', '2021-03-05 05:33:14', '4844520')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440096', 'KH98611', '2020-05-22 17:23:28', '25764570')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440097', 'KH88931', '2021-01-16 01:35:02', '41255460')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440098', 'KH07604', '2020-06-08 10:59:16', '234594000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440099', 'KH04292', '2020-12-26 03:18:11', '40703670')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440100', 'KH12722', '2020-07-29 20:09:28', '47277900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440101', 'KH39450', '2021-01-21 06:50:41', '69718545')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440102', 'KH15754', '2020-08-22 06:17:32', '99771840')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440103', 'KH97472', '2021-01-03 03:06:06', '29289600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440104', 'KH67868', '2020-11-09 05:58:37', '77523120')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440105', 'KH79847', '2020-12-05 14:57:41', '7407090')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440106', 'KH86386', '2020-12-25 10:04:44', '102100500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440107', 'KH47598', '2021-01-18 21:59:26', '63816480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440108', 'KH37820', '2021-03-29 08:08:32', '42197130')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440109', 'KH18322', '2021-01-22 19:12:26', '29430540')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440110', 'KH68392', '2020-06-29 06:21:33', '59810670')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440111', 'KH87765', '2021-02-27 08:26:23', '41761890')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440112', 'KH37410', '2021-01-04 14:25:37', '78561000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440113', 'KH99195', '2021-05-12 11:59:49', '209592000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440114', 'KH60814', '2021-01-30 06:17:48', '97544280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440115', 'KH84143', '2021-02-09 19:53:53', '25641720')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440116', 'KH78638', '2021-02-09 16:29:01', '78313920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440117', 'KH86525', '2021-03-01 22:41:19', '50515020')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440118', 'KH16523', '2021-05-10 11:41:50', '15361290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440119', 'KH64928', '2021-06-02 18:26:08', '44649900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440120', 'KH38293', '2021-04-21 06:38:15', '48798810')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440121', 'KH90454', '2020-06-15 17:02:39', '62320770')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440122', 'KH74113', '2021-06-07 17:23:56', '7812315')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440123', 'KH64503', '2021-05-26 11:42:36', '101568780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440124', 'KH81702', '2021-01-17 03:51:45', '60854580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440125', 'KH45006', '2021-04-28 19:44:13', '11770290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440126', 'KH35824', '2021-01-30 07:35:03', '40269600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440127', 'KH59062', '2020-11-25 15:35:19', '1718820')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440128', 'KH10449', '2020-06-22 08:23:45', '50107860')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440129', 'KH58594', '2021-04-04 19:19:15', '14153760')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440130', 'KH95071', '2021-06-26 12:39:39', '14115240')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440131', 'KH07658', '2021-03-14 01:27:47', '39549690')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440132', 'KH01122', '2020-12-30 05:11:11', '64432935')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440133', 'KH62027', '2020-11-11 11:51:55', '160253880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440134', 'KH02020', '2020-09-10 03:15:12', '19744290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440135', 'KH34665', '2021-03-12 17:43:53', '87342300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440136', 'KH72501', '2021-04-27 17:56:47', '23293800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440137', 'KH53925', '2020-11-22 22:29:37', '36963720')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440138', 'KH92092', '2021-01-22 05:20:54', '3382200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440139', 'KH92413', '2020-07-06 22:16:54', '17304840')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440140', 'KH74547', '2020-08-09 16:45:36', '93963600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440141', 'KH46117', '2020-05-12 16:47:45', '124812000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440142', 'KH57177', '2021-02-23 05:28:25', '27559305')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440143', 'KH57028', '2021-04-12 08:32:43', '43740000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440144', 'KH27197', '2020-10-21 08:03:43', '14598000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440145', 'KH34205', '2021-02-26 06:07:39', '138128400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440146', 'KH77164', '2021-04-04 02:31:36', '65340000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440147', 'KH62628', '2020-07-29 07:03:06', '85074030')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440148', 'KH40495', '2020-05-17 13:47:57', '16083000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440149', 'KH72098', '2021-02-13 16:24:56', '48950040')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440150', 'KH71053', '2021-01-10 05:47:31', '50562900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440151', 'KH18327', '2020-12-19 20:12:34', '51289290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440152', 'KH14115', '2021-01-15 11:42:56', '67020300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440153', 'KH44686', '2020-10-03 22:19:15', '64808100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440154', 'KH45854', '2021-01-28 13:17:53', '48159990')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440155', 'KH78826', '2020-09-21 20:01:51', '45144090')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440156', 'KH57283', '2020-11-19 00:19:41', '44892180')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440157', 'KH31002', '2021-03-15 12:47:23', '75380940')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440158', 'KH04106', '2020-09-03 20:42:45', '4116400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440159', 'KH67817', '2021-02-02 02:46:59', '103167360')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440160', 'KH33303', '2020-08-24 12:24:08', '33198390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440161', 'KH81637', '2020-10-08 16:37:22', '119248140')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440162', 'KH92016', '2021-04-24 15:09:18', '71790390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440163', 'KH54731', '2021-03-29 08:39:14', '73888920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440164', 'KH28264', '2020-06-09 17:53:20', '121226220')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440165', 'KH67779', '2020-11-12 21:24:05', '39649500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440166', 'KH79372', '2020-05-23 14:36:45', '18869850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440167', 'KH71216', '2021-04-03 13:13:07', '16419690')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440168', 'KH91517', '2020-09-11 23:49:01', '119058480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440169', 'KH11408', '2020-12-25 12:25:21', '36765000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440170', 'KH69935', '2020-10-29 22:33:48', '51506100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440171', 'KH84323', '2020-12-21 15:49:17', '119811240')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440172', 'KH27039', '2020-09-20 23:18:53', '19358460')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440173', 'KH58927', '2021-02-18 01:14:49', '24745500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440174', 'KH05933', '2020-10-23 23:39:49', '102084300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440175', 'KH25131', '2020-07-20 18:46:15', '52956900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440176', 'KH97472', '2021-02-25 18:47:15', '114634440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440177', 'KH91898', '2021-05-08 09:10:12', '116008290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440178', 'KH23985', '2020-05-03 04:44:05', '38214990')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440179', 'KH58974', '2020-09-13 23:44:15', '158473890')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440180', 'KH16681', '2021-03-16 05:30:42', '117151290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440181', 'KH36296', '2020-08-02 00:20:40', '124551000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440182', 'KH60033', '2020-11-06 14:27:39', '58131900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440183', 'KH31881', '2020-08-07 13:02:13', '44890200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440184', 'KH08102', '2021-02-05 16:53:18', '57175650')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440185', 'KH46667', '2021-04-04 18:56:02', '63807390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440186', 'KH99435', '2020-12-18 15:18:43', '35889390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440187', 'KH91834', '2021-03-28 00:53:26', '10598940')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440188', 'KH05392', '2020-06-26 07:38:31', '169902460')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440189', 'KH97679', '2020-12-13 13:34:17', '21043890')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440190', 'KH85077', '2021-04-03 00:07:18', '27419310')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440191', 'KH95419', '2020-11-16 22:08:21', '49005900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440192', 'KH43855', '2020-10-30 22:29:05', '90231300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD440193', 'KH62982', '2020-09-25 03:06:30', '47912490')
