INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320001', 'KH43443', '2021-04-30 23:38:30', '12247080')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320021', 'KH56182', '2020-11-09 14:48:35', '98665440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320022', 'KH76895', '2020-10-18 09:44:03', '115315440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320023', 'KH40696', '2020-08-04 10:40:40', '97980240')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320024', 'KH45767', '2020-06-18 03:40:47', '68146290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320025', 'KH45942', '2020-08-03 06:00:05', '7961400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320026', 'KH53409', '2021-02-25 06:33:32', '89552640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320027', 'KH20392', '2021-02-06 05:58:36', '17625500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320028', 'KH53938', '2021-03-08 01:35:29', '28040880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320029', 'KH61004', '2021-04-28 04:18:21', '80345700')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320030', 'KH00542', '2020-09-16 01:11:21', '26474850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320031', 'KH72506', '2021-03-27 07:36:11', '19964850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320032', 'KH85537', '2021-04-01 19:14:34', '26408340')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320033', 'KH32150', '2020-08-05 02:17:54', '70509720')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320034', 'KH74710', '2020-05-05 18:15:31', '133974000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320035', 'KH76125', '2020-10-23 10:34:41', '87788400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320036', 'KH76824', '2021-03-29 18:33:52', '85709300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320037', 'KH22101', '2020-09-04 04:20:34', '79748400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320038', 'KH77232', '2020-05-12 07:58:32', '64380240')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320039', 'KH25214', '2020-09-21 15:32:53', '59490180')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320040', 'KH03538', '2020-10-08 19:31:08', '74969280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320041', 'KH59758', '2021-02-20 04:40:09', '166946400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320042', 'KH06975', '2020-10-04 03:18:54', '79229200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320043', 'KH93382', '2020-12-11 11:48:33', '98086980')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320044', 'KH01553', '2021-05-17 03:30:50', '29456820')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320045', 'KH96159', '2021-05-30 09:28:03', '199015440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320046', 'KH03716', '2021-03-03 23:08:14', '89017440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320047', 'KH79433', '2020-12-23 14:44:22', '56395440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320048', 'KH05450', '2020-10-02 17:13:14', '32304240')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320049', 'KH62700', '2020-12-26 07:29:55', '84602400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320050', 'KH98000', '2020-07-13 03:42:41', '12841560')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320051', 'KH00118', '2020-06-17 10:21:02', '13590900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320052', 'KH65568', '2020-05-02 13:29:30', '79764330')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320053', 'KH61345', '2021-02-04 05:29:38', '79634400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320054', 'KH39558', '2021-03-15 11:12:52', '207844890')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320055', 'KH77088', '2021-04-26 10:57:08', '126827340')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320056', 'KH02382', '2020-11-19 20:29:19', '122968800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320057', 'KH62919', '2021-03-19 17:54:25', '51434400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320058', 'KH06468', '2021-02-10 20:55:13', '46255680')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320059', 'KH55873', '2020-09-05 15:18:19', '139794720')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320060', 'KH49232', '2020-09-09 00:35:34', '47167830')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320061', 'KH93461', '2021-06-09 14:51:44', '42208380')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320062', 'KH23854', '2020-05-05 08:53:23', '74759970')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320063', 'KH03486', '2020-11-16 01:44:06', '120724320')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320064', 'KH22189', '2020-09-15 03:42:55', '70832880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320065', 'KH53555', '2021-01-07 10:02:37', '129653730')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320066', 'KH02753', '2021-04-23 12:01:04', '33274035')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320067', 'KH31358', '2020-07-12 17:03:30', '101077200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320068', 'KH06891', '2020-06-11 16:12:28', '79336000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320069', 'KH91189', '2021-01-23 21:43:45', '133814040')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320070', 'KH75821', '2021-01-07 05:33:54', '55970190')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320071', 'KH80157', '2020-09-02 14:08:16', '16790760')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320072', 'KH93772', '2020-11-02 17:16:21', '142727040')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320073', 'KH17702', '2020-10-23 13:17:15', '96210900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320074', 'KH89352', '2020-05-13 14:15:27', '50264190')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320075', 'KH49863', '2020-07-22 11:51:25', '28261350')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320076', 'KH86780', '2021-06-26 09:35:45', '118476480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320077', 'KH91290', '2020-09-30 10:42:02', '10417050')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320078', 'KH45017', '2020-07-05 19:45:08', '117252240')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320079', 'KH86059', '2021-04-22 15:56:43', '45950580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320080', 'KH57765', '2021-06-22 15:29:21', '110165820')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320081', 'KH34796', '2020-09-08 01:18:42', '106821540')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320082', 'KH59509', '2020-05-20 12:43:20', '101378640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320083', 'KH33657', '2021-01-12 01:50:37', '77786400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320084', 'KH41718', '2020-07-25 18:07:59', '101041890')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320085', 'KH91089', '2021-05-30 22:57:13', '113812770')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320086', 'KH34322', '2020-08-02 01:45:34', '35840400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320087', 'KH68045', '2021-02-13 20:44:39', '57146850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320088', 'KH92125', '2021-05-19 07:54:35', '64033740')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320089', 'KH43564', '2020-12-28 05:46:17', '17025000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320090', 'KH35446', '2021-01-04 03:21:25', '144516450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320091', 'KH50953', '2021-05-20 01:18:43', '111010800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320092', 'KH47276', '2021-04-01 23:51:56', '143782440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320093', 'KH30331', '2020-11-09 15:04:24', '101076600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320094', 'KH71925', '2020-07-10 15:46:32', '61339530')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320095', 'KH07298', '2020-11-29 10:02:22', '49607550')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320096', 'KH13073', '2020-12-20 22:31:52', '119589090')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320097', 'KH18110', '2020-09-21 12:44:41', '14359100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320098', 'KH90869', '2020-11-02 15:05:20', '105983400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320099', 'KH16920', '2021-04-27 15:02:13', '77841900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320100', 'KH33341', '2020-08-22 07:55:43', '18314400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320101', 'KH23454', '2020-07-25 10:48:11', '10905000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320102', 'KH10636', '2020-06-23 19:59:34', '39228240')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320103', 'KH17667', '2020-09-06 10:25:58', '51595440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320104', 'KH76839', '2020-05-31 01:54:09', '101176200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320105', 'KH33995', '2020-08-14 06:23:40', '127116510')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320106', 'KH80500', '2021-02-10 05:18:14', '116321040')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320107', 'KH50640', '2020-05-19 06:10:14', '106711600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320108', 'KH70254', '2021-04-21 14:17:42', '90572280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320109', 'KH15224', '2021-06-27 22:03:55', '168804960')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320110', 'KH30055', '2021-05-31 00:32:23', '178134660')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320111', 'KH97945', '2020-09-07 09:42:59', '134070990')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320112', 'KH56864', '2020-07-02 22:44:35', '133501440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320113', 'KH97200', '2020-11-02 17:27:45', '97335240')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320114', 'KH43013', '2021-06-22 18:51:18', '40128960')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320115', 'KH64573', '2020-09-21 16:45:36', '136570920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320116', 'KH02288', '2020-08-20 17:09:36', '89757600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320117', 'KH51634', '2020-10-07 10:38:09', '125063040')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320118', 'KH76568', '2020-05-19 00:07:59', '103239360')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320119', 'KH74098', '2020-05-19 21:36:08', '149446440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320120', 'KH11094', '2020-11-20 17:07:29', '168204780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320121', 'KH77199', '2020-12-08 06:03:21', '129446400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320122', 'KH78978', '2020-08-20 18:55:29', '113985600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320123', 'KH43325', '2021-05-08 00:28:14', '131402550')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320124', 'KH93006', '2020-08-06 07:08:14', '14816520')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320125', 'KH23959', '2020-09-18 04:10:55', '9187440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320126', 'KH39030', '2021-05-09 13:57:00', '87865440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320127', 'KH89584', '2021-01-14 06:21:24', '21209640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320128', 'KH83019', '2021-03-11 23:18:34', '36398400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320129', 'KH54589', '2020-12-31 12:24:23', '113142540')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320130', 'KH95900', '2020-12-15 09:50:09', '71692590')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320131', 'KH55493', '2021-05-23 01:45:22', '46894290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320132', 'KH00153', '2020-06-17 16:07:38', '20577870')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320133', 'KH40065', '2021-01-04 05:37:13', '66738000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320134', 'KH07827', '2020-12-21 01:44:06', '15775425')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320135', 'KH25644', '2021-06-18 21:05:52', '107471490')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320136', 'KH46701', '2021-01-24 10:26:29', '40938390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320137', 'KH93523', '2020-06-21 02:11:56', '32462600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320138', 'KH87194', '2020-10-14 16:42:28', '97394850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320139', 'KH07356', '2021-01-06 15:11:18', '47003640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320140', 'KH10393', '2020-12-12 12:40:32', '71864880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320141', 'KH30837', '2021-01-25 21:08:50', '82157960')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320142', 'KH91105', '2020-08-18 22:40:23', '180148880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320143', 'KH34973', '2021-02-20 10:19:24', '90945540')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320144', 'KH30865', '2021-04-14 22:08:11', '33135570')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320145', 'KH31140', '2020-07-31 02:31:56', '81743910')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320146', 'KH56016', '2020-06-07 01:17:36', '81054390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320147', 'KH35301', '2020-12-02 20:45:40', '147611880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320148', 'KH53787', '2021-01-22 20:02:18', '137261640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320149', 'KH50819', '2021-06-11 05:22:37', '72944280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320150', 'KH59721', '2020-08-04 18:59:37', '101134500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320151', 'KH66129', '2021-02-27 23:10:09', '33234360')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320152', 'KH49342', '2021-02-02 23:40:57', '63117000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320153', 'KH37790', '2020-09-06 10:10:41', '62307540')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320154', 'KH19055', '2020-07-07 19:38:50', '50203440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320155', 'KH90077', '2021-02-12 22:22:51', '69041040')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320156', 'KH10084', '2020-11-05 19:12:29', '54998400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320157', 'KH94236', '2020-05-26 16:31:57', '139386900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320158', 'KH38296', '2021-03-19 18:08:06', '73697730')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320159', 'KH12762', '2020-05-31 17:25:28', '134101670')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320160', 'KH05398', '2021-01-16 20:07:00', '132453000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320161', 'KH87855', '2020-12-06 11:49:08', '175277040')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320162', 'KH27347', '2021-05-25 06:28:21', '136046400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320163', 'KH58109', '2021-02-06 12:03:00', '65478000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320164', 'KH03905', '2020-10-17 16:22:44', '67013040')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320165', 'KH96228', '2020-05-21 11:49:34', '129948350')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320166', 'KH99014', '2021-03-02 07:44:29', '16230800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320167', 'KH06661', '2021-05-29 13:39:26', '25687800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320168', 'KH85364', '2020-06-27 19:01:37', '98327040')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320169', 'KH86521', '2020-11-10 11:16:58', '100029840')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320170', 'KH65277', '2020-06-20 12:07:13', '152803440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320171', 'KH68190', '2020-08-15 07:53:35', '110951040')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320172', 'KH04334', '2020-12-11 11:30:10', '134015820')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320173', 'KH15315', '2020-08-15 17:15:06', '80692860')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320174', 'KH83869', '2021-03-09 08:59:04', '131605320')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320175', 'KH37549', '2020-10-31 13:55:59', '23879100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320176', 'KH65625', '2020-10-08 09:32:40', '89401170')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320177', 'KH71089', '2021-06-16 17:10:02', '124817640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320178', 'KH24640', '2020-09-06 11:00:11', '85134980')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320179', 'KH03877', '2020-12-16 15:05:42', '93112200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320180', 'KH61249', '2020-09-05 05:09:57', '31813740')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320181', 'KH82360', '2020-11-30 11:31:58', '69453000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320182', 'KH43225', '2020-05-21 22:21:24', '14892345')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320183', 'KH52354', '2021-04-06 23:24:01', '144139440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320184', 'KH43134', '2020-07-30 10:13:55', '89484300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320185', 'KH45002', '2020-09-26 14:16:58', '119299440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320186', 'KH07064', '2021-06-23 07:09:15', '36739440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320187', 'KH58208', '2021-01-11 23:26:13', '76234500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320188', 'KH29535', '2021-04-12 20:35:00', '49411440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320189', 'KH18220', '2020-07-31 19:54:13', '83995480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320190', 'KH03362', '2020-05-20 02:33:22', '89427240')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320191', 'KH29424', '2021-04-15 02:11:12', '18245250')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320192', 'KH39722', '2021-05-21 15:37:50', '43296050')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD320193', 'KH97293', '2020-10-29 18:22:36', '36331440')
