INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360001', 'KH92006', '2020-07-25 12:35:12', '57034395')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360057', 'KH34768', '2020-08-15 10:01:44', '123904800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360058', 'KH36210', '2020-10-07 06:51:59', '19647360')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360059', 'KH28504', '2021-04-18 17:49:01', '88987880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360060', 'KH17741', '2020-12-06 20:09:00', '40266630')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360061', 'KH10495', '2021-03-16 10:28:36', '45424890')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360062', 'KH71952', '2020-07-21 13:31:14', '122863500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360063', 'KH73963', '2021-03-17 07:51:43', '18536400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360064', 'KH51291', '2020-06-08 04:20:47', '104113350')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360065', 'KH98013', '2020-11-09 00:24:19', '28006695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360066', 'KH21355', '2020-10-22 09:10:03', '81863280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360067', 'KH40792', '2020-08-05 14:22:47', '50656950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360068', 'KH58464', '2020-06-24 10:13:48', '77421780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360069', 'KH13018', '2021-01-31 09:09:45', '6763050')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360070', 'KH62073', '2020-05-25 14:37:47', '16667145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360071', 'KH87455', '2020-10-10 08:51:53', '54868680')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360072', 'KH88563', '2021-05-12 17:13:47', '17574435')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360073', 'KH83999', '2020-10-19 17:39:10', '89217000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360074', 'KH01268', '2020-10-06 08:38:00', '35555850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360075', 'KH49366', '2021-01-29 08:32:09', '211219650')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360076', 'KH73961', '2021-02-05 07:49:06', '60787395')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360077', 'KH00422', '2021-05-19 14:19:03', '69966945')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360078', 'KH97862', '2020-07-26 23:59:18', '38597625')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360079', 'KH59847', '2021-05-11 12:42:57', '25384410')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360080', 'KH98811', '2021-06-14 19:29:10', '41432400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360081', 'KH64528', '2020-09-16 10:20:53', '33101370')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360082', 'KH90738', '2020-06-05 19:29:43', '74283660')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360083', 'KH56390', '2020-06-09 03:44:02', '48435390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360084', 'KH80722', '2020-09-30 19:57:07', '26976195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360085', 'KH39152', '2021-04-29 21:34:17', '48640500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360086', 'KH33472', '2020-08-29 21:23:46', '114768000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360087', 'KH64068', '2021-04-28 07:40:41', '19974375')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360088', 'KH29354', '2021-02-21 08:41:58', '14573205')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360089', 'KH45165', '2021-06-23 20:29:25', '22132530')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360090', 'KH08801', '2020-10-17 19:13:30', '56347245')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360091', 'KH99720', '2020-09-02 20:27:06', '18571815')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360092', 'KH87627', '2021-04-28 16:08:40', '23878350')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360093', 'KH82619', '2020-11-30 23:31:21', '10718145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360094', 'KH07732', '2021-02-27 23:50:35', '45570600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360095', 'KH50301', '2021-05-05 21:37:51', '45363060')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360096', 'KH82789', '2021-06-16 04:52:26', '117480645')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360097', 'KH23147', '2021-01-02 05:52:33', '15120000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360098', 'KH01135', '2021-04-08 19:48:11', '19538145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360099', 'KH04378', '2020-08-30 17:45:47', '73259400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360100', 'KH49074', '2021-02-17 00:03:40', '60362145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360101', 'KH40962', '2021-06-14 05:13:19', '63990680')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360102', 'KH68985', '2020-11-13 02:09:29', '37944000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360103', 'KH33952', '2020-06-02 11:19:09', '30692745')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360104', 'KH86463', '2020-10-05 07:13:47', '95159205')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360105', 'KH05079', '2021-04-11 14:37:23', '127511145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360106', 'KH97965', '2021-06-28 21:19:09', '58255650')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360107', 'KH68225', '2020-06-21 03:24:46', '161091000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360108', 'KH12836', '2020-09-23 17:02:26', '21577995')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360109', 'KH49095', '2020-09-13 00:27:41', '12626460')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360110', 'KH42959', '2020-07-04 18:07:06', '87926085')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360111', 'KH78133', '2021-01-04 10:41:54', '56324790')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360112', 'KH04389', '2020-05-24 01:21:32', '19394550')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360113', 'KH73414', '2020-12-18 02:59:06', '81512145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360114', 'KH77948', '2021-05-30 03:40:21', '29314350')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360115', 'KH27147', '2020-09-22 03:45:48', '139445640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360116', 'KH43006', '2020-08-24 19:51:09', '89471930')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360117', 'KH10354', '2020-07-08 06:52:29', '15490485')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360118', 'KH87374', '2021-05-29 15:50:18', '37177560')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360119', 'KH12717', '2020-11-06 11:13:47', '24736410')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360120', 'KH60966', '2021-05-27 06:48:55', '72400500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360121', 'KH45404', '2021-03-28 22:14:39', '22140450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360122', 'KH50291', '2020-08-03 14:02:06', '58446765')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360123', 'KH17561', '2020-10-22 17:06:56', '22648860')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360124', 'KH20367', '2020-09-19 10:14:26', '19182195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360125', 'KH08530', '2020-09-14 10:32:22', '69710490')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360126', 'KH63583', '2021-02-25 15:18:56', '38230000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360127', 'KH01884', '2020-08-18 00:36:02', '76465035')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360128', 'KH46385', '2021-01-17 17:35:20', '61440390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360129', 'KH92660', '2021-01-08 14:41:41', '142177780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360130', 'KH02436', '2020-11-01 00:54:25', '44649900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360131', 'KH67702', '2020-07-07 15:54:34', '35334150')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360132', 'KH13725', '2021-01-03 20:51:51', '85499200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360133', 'KH57837', '2021-03-17 13:37:03', '31691100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360134', 'KH35847', '2021-03-31 01:15:57', '50938680')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360135', 'KH79368', '2020-08-27 13:24:52', '57660795')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360136', 'KH69269', '2020-08-04 20:59:13', '48517155')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360137', 'KH45195', '2021-06-21 04:12:40', '59191650')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360138', 'KH36079', '2020-06-09 04:24:17', '31490145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360139', 'KH75094', '2021-01-22 20:46:12', '82551780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360140', 'KH65607', '2021-04-01 00:41:17', '161840880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360141', 'KH67540', '2021-01-14 03:44:31', '33186555')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360142', 'KH30825', '2020-10-04 08:43:29', '14968260')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360143', 'KH13949', '2021-03-10 17:41:22', '7664850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360144', 'KH39495', '2021-05-10 07:22:54', '58407705')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360145', 'KH19031', '2021-01-11 09:08:22', '167589360')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360146', 'KH87114', '2020-05-01 14:27:37', '36318645')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360147', 'KH25954', '2020-12-21 15:05:27', '122349645')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360148', 'KH32953', '2020-11-01 00:08:27', '22036950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360149', 'KH35779', '2021-04-19 16:58:14', '13662000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360150', 'KH06275', '2021-03-09 16:20:00', '89724195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360151', 'KH68588', '2020-07-23 19:19:04', '22682745')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360152', 'KH52382', '2021-05-07 06:15:49', '29371500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360153', 'KH55562', '2020-11-20 02:09:43', '126654390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360154', 'KH88451', '2020-11-07 14:19:06', '51272145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360155', 'KH63218', '2021-06-15 07:23:45', '52692345')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360156', 'KH50876', '2020-06-04 12:01:37', '42933195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360157', 'KH37170', '2020-12-20 23:54:47', '44194320')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360158', 'KH91693', '2020-06-12 20:36:13', '22552830')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360159', 'KH85736', '2020-12-05 12:32:42', '39385530')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360160', 'KH52220', '2020-09-19 03:22:09', '26435115')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360161', 'KH00727', '2020-09-21 09:50:02', '141872080')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360162', 'KH59389', '2020-05-28 11:24:15', '16501950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360163', 'KH61612', '2021-06-14 04:43:43', '13300200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360164', 'KH50213', '2021-05-10 10:34:45', '26760645')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360165', 'KH42650', '2020-05-13 06:48:56', '106907680')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360166', 'KH92751', '2020-12-15 17:27:41', '9782505')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360167', 'KH14956', '2021-01-14 08:09:12', '202233960')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360168', 'KH04301', '2020-07-14 09:56:47', '27939195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360169', 'KH93846', '2020-07-11 03:04:30', '153449120')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360170', 'KH61278', '2020-07-11 08:55:18', '20206395')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360171', 'KH96762', '2020-09-08 07:40:52', '41108985')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360172', 'KH93687', '2021-04-04 21:42:45', '37428615')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360173', 'KH36197', '2020-12-19 20:04:55', '122300940')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360174', 'KH42780', '2021-01-17 20:22:07', '17701650')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360175', 'KH32044', '2020-06-30 00:13:06', '16928190')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360176', 'KH37457', '2021-05-26 04:17:33', '96168195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360177', 'KH04903', '2020-07-15 18:49:19', '45124200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360178', 'KH00912', '2021-02-16 20:34:03', '69786900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360179', 'KH42546', '2021-06-09 21:30:05', '28717560')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360180', 'KH47548', '2020-06-15 12:22:15', '17220645')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360181', 'KH36463', '2020-10-16 04:20:16', '27830835')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360182', 'KH22422', '2020-10-02 12:35:37', '22309290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360183', 'KH48205', '2021-04-01 23:25:02', '21466485')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360184', 'KH77523', '2020-12-03 02:23:51', '24883695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360185', 'KH61584', '2020-07-12 18:51:25', '26364195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360186', 'KH93526', '2020-05-06 16:03:32', '30482145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360187', 'KH33205', '2021-05-21 05:48:06', '41389065')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360188', 'KH32703', '2021-06-17 12:04:56', '110571840')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360189', 'KH75111', '2020-12-14 09:25:01', '62514450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360190', 'KH76902', '2021-03-23 19:13:15', '35721000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360191', 'KH79663', '2021-05-21 16:57:19', '42217050')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360192', 'KH56570', '2020-10-29 13:26:11', '51750900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD360193', 'KH30765', '2021-06-30 07:13:13', '110045295')
