INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420001', 'KH55858', '2020-12-01 19:24:06', '23880150')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420019', 'KH57618', '2020-11-21 09:45:11', '17851950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420020', 'KH29115', '2020-05-22 11:17:59', '34531740')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420021', 'KH74292', '2021-04-26 06:45:11', '24507090')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420022', 'KH38638', '2020-06-17 08:48:32', '33371040')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420023', 'KH00450', '2021-02-21 04:38:03', '41027850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420024', 'KH94219', '2020-07-06 17:32:11', '28658745')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420025', 'KH99214', '2021-05-19 11:02:48', '35869050')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420026', 'KH78661', '2021-01-20 21:18:47', '16719930')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420027', 'KH11466', '2021-04-03 23:14:22', '37528200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420028', 'KH29349', '2020-10-22 11:41:49', '31977000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420029', 'KH80565', '2020-12-24 08:24:16', '31041450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420030', 'KH38842', '2020-10-25 20:16:27', '4276800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420031', 'KH56323', '2020-05-13 02:34:27', '50580000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420032', 'KH01748', '2021-05-13 14:56:32', '29852370')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420033', 'KH27102', '2020-08-01 07:04:19', '18396450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420034', 'KH13116', '2021-01-22 22:49:15', '83745000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420035', 'KH49986', '2020-05-13 08:02:59', '22035105')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420036', 'KH91668', '2021-05-25 18:32:17', '34232400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420037', 'KH73673', '2020-05-30 22:29:28', '12522240')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420038', 'KH90710', '2021-01-09 00:18:14', '37963125')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420039', 'KH50636', '2020-09-17 15:53:00', '7982100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420040', 'KH38980', '2020-06-15 21:55:07', '27019440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420041', 'KH06814', '2021-04-12 23:50:47', '27306000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420042', 'KH67149', '2021-03-21 13:47:09', '25781220')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420043', 'KH05250', '2020-07-17 10:39:57', '13814550')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420044', 'KH67602', '2021-06-28 06:07:33', '16356240')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420045', 'KH17294', '2021-03-19 11:35:38', '21405645')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420046', 'KH88793', '2021-02-26 19:59:08', '102870270')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420047', 'KH07411', '2020-10-02 00:27:49', '109668600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420048', 'KH70183', '2021-01-27 14:50:17', '90472500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420049', 'KH90595', '2020-05-30 17:13:48', '170779800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420050', 'KH90330', '2021-06-05 10:47:39', '6211035')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420051', 'KH32531', '2020-09-22 21:35:10', '18594945')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420052', 'KH40375', '2021-03-10 05:52:48', '7577145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420053', 'KH78533', '2021-04-03 06:40:27', '13311000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420054', 'KH25714', '2020-09-16 07:15:00', '58794435')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420055', 'KH53406', '2020-07-02 13:32:25', '20550195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420056', 'KH80344', '2020-11-06 17:56:04', '42463800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420057', 'KH00581', '2021-04-10 07:30:21', '116815545')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420058', 'KH30786', '2021-05-28 00:09:29', '14008500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420059', 'KH80864', '2021-04-09 04:41:22', '12900195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420060', 'KH32717', '2021-06-09 00:48:24', '165936780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420061', 'KH07024', '2020-11-25 21:11:28', '47208195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420062', 'KH12037', '2021-01-20 15:39:05', '9764100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420063', 'KH99930', '2020-12-13 01:24:46', '6209010')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420064', 'KH34430', '2020-07-07 03:21:05', '93067110')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420065', 'KH77694', '2020-12-17 14:59:06', '92453240')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420066', 'KH33165', '2020-08-22 16:43:00', '58798935')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420067', 'KH74416', '2021-04-07 15:46:25', '25034985')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420068', 'KH98911', '2021-01-28 10:08:15', '12769290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420069', 'KH16344', '2021-05-30 02:58:27', '32676255')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420070', 'KH59703', '2020-05-14 06:33:44', '180089280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420071', 'KH93454', '2020-10-04 08:05:09', '18893475')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420072', 'KH04246', '2021-05-03 21:26:01', '93903780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420073', 'KH33441', '2020-11-23 12:19:09', '24295950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420074', 'KH24810', '2020-08-18 02:18:17', '11234250')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420075', 'KH43800', '2020-06-22 18:27:57', '48797730')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420076', 'KH12656', '2020-07-10 18:39:40', '33995565')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420077', 'KH12016', '2020-05-16 01:41:51', '69296400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420078', 'KH49282', '2021-03-30 11:09:16', '31881240')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420079', 'KH68110', '2020-06-03 05:19:44', '73463000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420080', 'KH88512', '2020-06-01 00:15:20', '8757495')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420081', 'KH13387', '2020-10-07 07:58:12', '5512860')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420082', 'KH85129', '2021-02-22 14:36:09', '67106250')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420083', 'KH89638', '2021-05-19 05:56:12', '8751195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420084', 'KH96151', '2020-05-18 22:13:15', '73412595')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420085', 'KH71349', '2020-08-31 00:24:57', '48456450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420086', 'KH38299', '2021-06-15 14:31:47', '48295350')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420087', 'KH68004', '2020-10-27 17:59:58', '21823695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420088', 'KH99426', '2020-09-28 07:21:21', '62478045')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420089', 'KH26061', '2020-09-10 13:51:37', '14373000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420090', 'KH67436', '2021-03-22 00:19:31', '77368800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420091', 'KH38021', '2020-06-20 03:54:59', '9486450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420092', 'KH34792', '2020-06-26 16:50:39', '23507100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420093', 'KH26083', '2021-02-14 07:56:48', '19175085')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420094', 'KH71772', '2020-11-10 00:58:49', '73290195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420095', 'KH47125', '2020-07-01 10:50:57', '26394795')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420096', 'KH23269', '2020-05-12 14:28:36', '51293700')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420097', 'KH82211', '2020-07-25 09:28:02', '12284550')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420098', 'KH73322', '2020-08-24 06:40:38', '32839695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420099', 'KH00881', '2021-06-25 18:33:23', '27787140')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420100', 'KH25090', '2020-11-24 20:33:01', '100633950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420101', 'KH06006', '2020-10-20 10:04:57', '46624950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420102', 'KH69286', '2021-04-20 03:44:11', '15112620')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420103', 'KH81590', '2020-07-05 23:29:06', '62883450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420104', 'KH15742', '2021-02-23 12:38:25', '44761950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420105', 'KH39269', '2020-09-14 18:54:42', '190830420')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420106', 'KH51015', '2021-06-24 06:45:20', '28677645')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420107', 'KH38248', '2020-08-27 09:15:10', '26631675')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420108', 'KH00157', '2020-11-05 23:40:29', '6916590')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420109', 'KH98155', '2020-07-18 22:00:19', '50741595')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420110', 'KH61050', '2020-07-17 07:28:01', '48303000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420111', 'KH39419', '2020-10-07 08:55:57', '24444000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420112', 'KH78001', '2020-05-09 21:27:24', '57318300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420113', 'KH79825', '2020-11-24 01:19:06', '31293675')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420114', 'KH09039', '2020-05-09 22:52:41', '31039695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420115', 'KH32332', '2021-04-25 07:41:21', '12060360')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420116', 'KH93315', '2021-03-08 20:44:51', '7880265')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420117', 'KH37264', '2020-12-28 15:54:23', '198760800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420118', 'KH55694', '2020-07-17 02:09:47', '22320450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420119', 'KH70971', '2020-11-07 07:13:32', '34209000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420120', 'KH16806', '2020-11-30 09:15:06', '41762655')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420121', 'KH27462', '2020-12-27 01:03:43', '38320695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420122', 'KH01257', '2020-12-18 19:28:27', '30775950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420123', 'KH91663', '2021-06-10 22:56:07', '32030595')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420124', 'KH74392', '2020-10-19 18:16:45', '41453370')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420125', 'KH52434', '2021-01-04 07:38:31', '8083170')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420126', 'KH04027', '2021-01-14 00:19:38', '18047745')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420127', 'KH28689', '2021-03-28 15:12:33', '139749730')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420128', 'KH55785', '2020-12-13 17:32:19', '226763280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420129', 'KH65031', '2021-03-21 08:58:18', '79867350')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420130', 'KH82582', '2020-11-01 21:36:00', '12311595')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420131', 'KH90922', '2021-03-08 09:04:56', '19870605')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420132', 'KH45640', '2020-08-30 17:29:35', '11452500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420133', 'KH16218', '2021-06-03 11:44:56', '42026400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420134', 'KH00187', '2020-09-22 10:09:53', '22337595')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420135', 'KH89319', '2020-09-25 14:59:30', '6938550')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420136', 'KH89956', '2021-03-04 20:29:14', '11740140')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420137', 'KH86283', '2021-06-17 13:07:03', '36353880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420138', 'KH01195', '2021-06-27 23:55:35', '67094370')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420139', 'KH28402', '2021-05-02 06:27:56', '33662340')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420140', 'KH87949', '2020-08-07 02:04:51', '68534145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420141', 'KH84043', '2020-08-01 15:30:14', '17251695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420142', 'KH21014', '2020-11-18 20:13:20', '71347590')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420143', 'KH93283', '2021-03-19 23:26:22', '115481700')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420144', 'KH64548', '2020-08-29 17:32:29', '47143845')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420145', 'KH27736', '2020-12-31 13:17:21', '27089145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420146', 'KH59469', '2021-01-23 22:55:18', '30519000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420147', 'KH79286', '2021-04-20 12:54:16', '50147730')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420148', 'KH60059', '2021-02-02 10:45:58', '11195550')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420149', 'KH11420', '2020-06-12 18:49:03', '24948765')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420150', 'KH70181', '2021-03-21 11:15:53', '38691450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420151', 'KH70531', '2020-07-27 09:24:00', '35381745')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420152', 'KH70212', '2021-04-03 02:36:52', '47872395')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420153', 'KH20749', '2020-08-24 01:37:54', '102634425')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420154', 'KH10860', '2020-08-24 10:38:57', '118866000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420155', 'KH52330', '2020-10-11 19:17:01', '251388000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420156', 'KH34698', '2020-06-13 15:05:44', '21842595')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420157', 'KH85095', '2021-04-26 05:27:18', '42989175')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420158', 'KH70401', '2020-05-01 23:36:30', '12261195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420159', 'KH10090', '2021-06-25 07:49:11', '124238250')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420160', 'KH21860', '2021-01-06 12:43:50', '19339830')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420161', 'KH21953', '2021-01-15 09:54:12', '7188345')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420162', 'KH57249', '2020-10-04 04:00:37', '11672730')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420163', 'KH91099', '2021-01-12 02:47:04', '19746495')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420164', 'KH81232', '2020-08-05 20:55:52', '53123850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420165', 'KH04216', '2021-05-01 04:06:06', '85959900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420166', 'KH48214', '2020-10-27 04:46:59', '27283500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420167', 'KH51254', '2021-03-17 18:32:15', '30663450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420168', 'KH06995', '2020-08-13 03:15:11', '7042095')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420169', 'KH54387', '2020-11-15 09:19:14', '34758360')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420170', 'KH66634', '2021-02-11 15:59:27', '43657245')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420171', 'KH55234', '2020-11-30 17:52:41', '89697920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420172', 'KH80569', '2021-04-29 18:14:22', '62575065')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420173', 'KH39857', '2020-12-30 04:19:33', '40769550')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420174', 'KH30423', '2021-02-18 09:51:32', '12841200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420175', 'KH50924', '2021-05-19 23:30:21', '7380630')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420176', 'KH29727', '2020-07-03 02:02:43', '11623500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420177', 'KH11684', '2021-02-25 22:20:59', '52035930')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420178', 'KH73536', '2021-01-08 13:44:21', '15316875')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420179', 'KH63922', '2021-01-17 18:06:58', '18356625')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420180', 'KH54934', '2020-12-20 02:22:18', '7828290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420181', 'KH18033', '2021-06-07 07:09:56', '106215420')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420182', 'KH75571', '2021-06-30 08:33:24', '29896200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420183', 'KH08686', '2020-08-29 17:58:16', '7207650')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420184', 'KH61654', '2021-06-08 14:02:58', '23098500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420185', 'KH76405', '2021-02-16 10:06:34', '14978835')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420186', 'KH49097', '2021-01-26 19:21:34', '28668645')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420187', 'KH66033', '2020-06-03 13:02:48', '43097220')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420188', 'KH08866', '2021-03-29 18:13:37', '24120450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420189', 'KH55519', '2020-08-22 23:27:49', '52679025')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420190', 'KH30273', '2020-11-13 06:27:01', '47821545')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420191', 'KH30423', '2021-01-25 22:08:13', '101922660')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420192', 'KH18506', '2020-07-04 16:41:58', '30382695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD420193', 'KH33578', '2021-02-25 21:43:49', '7567740')
