INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210001', 'KH10545', '2020-06-30 03:07:23', '34770870')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210155', 'KH11883', '2020-12-27 00:39:37', '31559625')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210156', 'KH21569', '2021-06-09 10:45:58', '9233145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210157', 'KH20017', '2020-06-07 04:43:49', '29559105')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210158', 'KH84451', '2020-12-20 13:12:20', '69593040')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210159', 'KH47893', '2021-03-16 08:30:24', '30077145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210160', 'KH17235', '2021-05-16 21:47:23', '25238475')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210161', 'KH64804', '2020-11-26 00:26:40', '27447570')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210162', 'KH10933', '2020-10-31 00:24:11', '9310230')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210163', 'KH10972', '2021-04-12 15:58:04', '112201480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210164', 'KH48192', '2021-05-02 17:02:09', '25968195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210165', 'KH40032', '2020-09-05 00:02:23', '23868000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210166', 'KH44607', '2021-03-16 04:44:34', '26850690')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210167', 'KH74018', '2020-07-17 21:51:08', '69089580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210168', 'KH18837', '2020-07-17 14:56:14', '86957880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210169', 'KH54840', '2020-05-30 05:16:07', '36863865')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210170', 'KH82262', '2020-12-12 11:10:13', '25238385')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210171', 'KH05604', '2021-04-09 00:18:46', '33336000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210172', 'KH30596', '2020-05-17 09:11:12', '32863950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210173', 'KH50783', '2020-06-23 02:53:14', '41668290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210174', 'KH28588', '2020-06-10 10:35:05', '31889700')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210175', 'KH35302', '2020-12-24 09:17:06', '24394545')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210176', 'KH48525', '2021-03-21 00:31:28', '20752560')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210177', 'KH16269', '2020-09-03 07:05:19', '16666695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210178', 'KH34581', '2020-07-15 22:15:36', '48940695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210179', 'KH54256', '2021-06-28 19:58:27', '52536600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210180', 'KH22154', '2021-01-03 03:58:06', '40716000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210181', 'KH48355', '2021-03-17 15:43:15', '63762540')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210182', 'KH92750', '2021-06-13 23:46:19', '22408605')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210183', 'KH37027', '2021-03-03 09:48:20', '23367780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210184', 'KH86251', '2020-06-10 16:13:18', '34968680')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210185', 'KH32327', '2021-02-11 08:59:12', '52460190')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210186', 'KH66963', '2021-06-26 10:23:05', '17738190')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210187', 'KH45717', '2020-07-25 01:42:31', '27178695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210188', 'KH05216', '2021-01-30 22:28:13', '73048995')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210189', 'KH51413', '2020-09-29 14:43:55', '38141550')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210190', 'KH14270', '2020-06-12 01:37:05', '51208020')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210191', 'KH46206', '2020-10-14 08:38:15', '23968980')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210192', 'KH84962', '2021-02-02 13:54:26', '17035695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD210193', 'KH54153', '2020-05-28 17:10:24', '58452390')
