INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010001', 'KH54923', '2020-07-16 06:11:40', '29119095')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010036', 'KH61038', '2020-11-15 09:24:27', '7092630')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010037', 'KH12667', '2020-09-28 08:40:58', '19371600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010038', 'KH60328', '2021-05-02 00:15:56', '23264820')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010039', 'KH09658', '2021-05-13 13:12:45', '28108800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010040', 'KH14555', '2021-04-10 03:03:57', '13995000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010041', 'KH04093', '2020-11-26 08:28:34', '3509100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010042', 'KH50798', '2020-08-11 18:31:41', '28066995')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010043', 'KH47538', '2020-07-27 16:07:31', '136304370')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010044', 'KH35037', '2021-06-04 13:35:36', '26898300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010045', 'KH61710', '2021-06-14 16:05:17', '57968415')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010046', 'KH24032', '2020-06-08 12:18:12', '66146940')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010047', 'KH49296', '2021-03-19 18:29:28', '23562000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010048', 'KH56376', '2020-07-19 01:05:02', '34325865')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010049', 'KH57475', '2021-06-04 08:52:48', '4386645')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010050', 'KH26300', '2020-09-28 10:37:01', '79999695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010051', 'KH63825', '2021-05-28 07:50:35', '21112650')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010052', 'KH27271', '2021-02-18 04:41:09', '59790645')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010053', 'KH92925', '2020-11-10 12:51:03', '140950260')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010054', 'KH03146', '2020-05-13 20:10:57', '22749390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010055', 'KH73473', '2020-09-18 09:57:01', '35597295')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010056', 'KH33935', '2020-06-08 06:22:40', '21105765')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010057', 'KH73955', '2021-02-28 03:06:14', '21075795')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010058', 'KH58427', '2020-06-23 01:36:15', '106236000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010059', 'KH32397', '2020-10-19 03:00:10', '49194720')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010060', 'KH75133', '2021-04-22 04:28:11', '42875145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010061', 'KH96476', '2021-02-04 04:18:38', '47851290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010062', 'KH71534', '2020-12-20 15:17:15', '20334195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010063', 'KH40379', '2020-07-07 15:55:59', '25745895')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010064', 'KH69409', '2020-09-23 04:19:06', '6843195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010065', 'KH91811', '2020-07-09 07:14:06', '17180145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010066', 'KH01605', '2021-06-29 09:24:07', '64665180')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010067', 'KH91368', '2020-11-14 14:17:16', '25144695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010068', 'KH37966', '2020-05-12 05:53:35', '42306300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010069', 'KH26286', '2021-06-26 19:40:07', '39200850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010070', 'KH77363', '2020-05-29 23:39:02', '3937410')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010071', 'KH62185', '2020-12-15 19:09:37', '21961800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010072', 'KH79730', '2021-01-08 10:11:14', '43531200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010073', 'KH71964', '2021-02-26 10:05:26', '31603500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010074', 'KH01319', '2021-06-11 18:23:56', '77377500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010075', 'KH69298', '2020-12-01 16:48:48', '152602290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010076', 'KH58753', '2020-12-07 08:16:28', '19732230')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010077', 'KH25801', '2020-12-14 23:41:53', '86216580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010078', 'KH06425', '2020-08-17 15:31:11', '48462435')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010079', 'KH63609', '2021-02-25 08:32:38', '71716095')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010080', 'KH05486', '2020-08-11 21:39:22', '49729950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010081', 'KH43691', '2020-08-28 21:36:37', '13390335')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010082', 'KH93024', '2021-06-19 19:42:05', '72387000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010083', 'KH42460', '2020-05-29 03:13:46', '17486370')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010084', 'KH98121', '2020-07-03 19:39:14', '69922980')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010085', 'KH07680', '2020-12-12 10:51:52', '35623575')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010086', 'KH13718', '2020-08-28 14:49:33', '113053950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010087', 'KH06854', '2021-05-22 16:15:15', '117036900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010088', 'KH11690', '2021-02-07 22:22:05', '15501645')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010089', 'KH28561', '2021-06-19 16:45:18', '33607170')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010090', 'KH23259', '2021-01-06 07:39:44', '7768800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010091', 'KH19119', '2021-02-19 14:56:05', '22883175')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010092', 'KH83704', '2021-03-27 08:32:13', '67180000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010093', 'KH26211', '2021-05-24 23:26:29', '32419620')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010094', 'KH33657', '2020-09-08 20:38:15', '53247645')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010095', 'KH72034', '2021-02-22 18:02:59', '20983095')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010096', 'KH20994', '2020-10-25 23:25:51', '6927345')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010097', 'KH60139', '2021-03-21 01:47:21', '27823950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010098', 'KH83545', '2020-10-09 12:25:07', '102825000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010099', 'KH00539', '2021-03-02 19:42:17', '134474040')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010100', 'KH16357', '2020-06-13 23:04:24', '27556650')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010101', 'KH81896', '2020-11-27 13:31:50', '46072485')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010102', 'KH18182', '2021-02-06 08:56:36', '64306485')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010103', 'KH46086', '2020-06-30 10:29:30', '18638145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010104', 'KH88289', '2021-05-20 10:10:33', '9558450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010105', 'KH87884', '2021-02-14 01:55:26', '24776910')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010106', 'KH36804', '2020-06-21 05:19:50', '6974730')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010107', 'KH51579', '2020-08-22 10:40:14', '68938425')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010108', 'KH10933', '2020-09-01 16:00:09', '42238170')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010109', 'KH86026', '2021-06-02 14:51:58', '63776700')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010110', 'KH90660', '2020-05-31 09:50:25', '31155345')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010111', 'KH21758', '2020-06-18 09:30:43', '61306200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010112', 'KH31512', '2020-12-07 10:01:03', '50438430')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010113', 'KH32691', '2020-09-03 15:56:08', '38496195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010114', 'KH10986', '2021-05-06 22:28:19', '18475695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010115', 'KH30125', '2020-12-15 09:43:12', '49935880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010116', 'KH89697', '2020-05-28 14:16:50', '25277490')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010117', 'KH94186', '2020-05-07 21:33:44', '15989190')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010118', 'KH31649', '2021-04-25 13:46:39', '173190600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010119', 'KH74130', '2020-10-23 16:17:40', '8424000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010120', 'KH08338', '2021-04-30 18:02:49', '129260460')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010121', 'KH07587', '2021-03-20 18:07:07', '19020195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010122', 'KH93713', '2020-05-15 21:24:01', '146571390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010123', 'KH96490', '2020-11-12 01:17:26', '11740545')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010124', 'KH31889', '2021-02-27 19:29:12', '23083695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010125', 'KH77322', '2020-08-31 10:42:17', '30214395')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010126', 'KH69590', '2020-11-17 01:54:27', '13391100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010127', 'KH22990', '2021-05-12 09:42:05', '42853500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010128', 'KH50037', '2021-06-08 18:04:06', '51951280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010129', 'KH71389', '2021-05-24 13:44:22', '98240400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010130', 'KH75205', '2021-06-10 03:04:52', '143217000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010131', 'KH56290', '2020-07-25 23:11:57', '120880350')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010132', 'KH86093', '2020-07-21 18:47:13', '18047250')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010133', 'KH30792', '2020-06-16 05:24:53', '19741050')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010134', 'KH85722', '2021-05-20 13:26:05', '54270000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010135', 'KH70049', '2020-08-04 17:34:19', '23598000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010136', 'KH07233', '2020-12-04 04:54:36', '54404145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010137', 'KH35984', '2021-05-10 10:30:11', '15689070')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010138', 'KH15432', '2021-04-15 16:51:24', '140732000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010139', 'KH85650', '2020-09-03 01:03:35', '26819550')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010140', 'KH44712', '2020-07-03 18:55:34', '55027890')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010141', 'KH23741', '2020-11-11 00:00:24', '27884925')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010142', 'KH39130', '2020-06-09 20:21:39', '27637695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010143', 'KH55359', '2020-11-13 02:02:23', '45143865')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010144', 'KH46291', '2020-05-04 02:42:31', '26925435')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010145', 'KH12085', '2020-05-02 04:22:47', '36450000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010146', 'KH73272', '2021-01-22 08:22:42', '39613500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010147', 'KH62542', '2021-05-06 07:04:37', '110583450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010148', 'KH25418', '2020-12-19 20:09:20', '156396960')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010149', 'KH06348', '2020-05-08 22:03:18', '34362450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010150', 'KH75576', '2021-02-08 05:55:25', '99929700')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010151', 'KH38831', '2020-09-10 00:04:46', '20203470')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010152', 'KH96345', '2020-05-14 11:47:52', '31557645')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010153', 'KH97025', '2020-05-19 00:55:33', '46442700')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010154', 'KH16701', '2020-05-26 02:51:01', '15928695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010155', 'KH79431', '2021-02-03 16:06:14', '67047480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010156', 'KH43821', '2020-05-22 19:30:58', '132594030')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010157', 'KH98840', '2020-08-19 01:43:06', '140668695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010158', 'KH93684', '2021-03-29 22:53:56', '102958695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010159', 'KH78876', '2020-10-01 17:23:48', '31402800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010160', 'KH18884', '2020-06-15 08:08:34', '66358440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010161', 'KH29657', '2020-07-27 07:25:01', '2960415')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010162', 'KH76772', '2021-06-15 22:35:59', '6789195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010163', 'KH13786', '2021-05-30 12:50:18', '130566950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010164', 'KH70590', '2020-06-19 19:28:47', '38775195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010165', 'KH48912', '2021-01-13 21:53:29', '46467945')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010166', 'KH52992', '2021-02-12 00:30:22', '55312650')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010167', 'KH98897', '2021-01-11 18:09:18', '80611110')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010168', 'KH97123', '2020-05-08 03:12:48', '40974750')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010169', 'KH39360', '2020-05-10 19:26:48', '17213625')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010170', 'KH54017', '2020-09-26 11:33:35', '36460935')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010171', 'KH91698', '2020-08-16 07:40:46', '8090730')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010172', 'KH40110', '2021-01-04 06:02:08', '14026545')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010173', 'KH15543', '2020-08-30 10:32:15', '7713450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010174', 'KH47919', '2020-06-17 08:38:17', '122398400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010175', 'KH37763', '2020-11-06 19:32:54', '17354745')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010176', 'KH16283', '2020-11-05 12:09:57', '20714850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010177', 'KH73213', '2021-05-29 23:08:22', '32143500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010178', 'KH43133', '2020-06-30 08:28:30', '11022885')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010179', 'KH93143', '2020-10-26 01:47:50', '17059545')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010180', 'KH46675', '2021-05-24 14:33:10', '22936500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010181', 'KH67996', '2020-11-22 17:28:04', '54045000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010182', 'KH61891', '2021-05-29 01:47:40', '15814845')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010183', 'KH13357', '2020-12-08 13:21:23', '66018900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010184', 'KH43235', '2021-01-13 03:40:06', '39616695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010185', 'KH36764', '2020-07-15 11:47:17', '73070145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010186', 'KH86033', '2021-06-21 22:18:05', '53844800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010187', 'KH04753', '2020-11-02 22:10:34', '41620950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010188', 'KH29137', '2021-03-09 04:46:26', '61031565')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010189', 'KH16313', '2021-04-06 21:56:23', '9324810')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010190', 'KH88947', '2020-05-26 09:00:56', '53211645')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010191', 'KH94359', '2020-05-31 01:03:04', '41462145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010192', 'KH38808', '2020-08-18 07:28:33', '37115145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD010193', 'KH56806', '2021-04-14 08:35:12', '22211730')
