INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230001', 'KH91083', '2020-09-25 07:09:26', '5490450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230035', 'KH44445', '2021-05-27 02:06:19', '29737755')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230036', 'KH63570', '2020-05-04 13:47:57', '85175100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230037', 'KH32775', '2020-10-02 17:23:27', '77595390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230038', 'KH11188', '2020-08-06 14:59:12', '49650390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230039', 'KH61700', '2020-08-24 13:10:52', '16590060')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230040', 'KH61815', '2020-05-27 04:29:28', '23493690')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230041', 'KH87369', '2020-07-16 22:07:41', '53276085')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230042', 'KH00595', '2020-09-24 14:03:06', '14477220')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230043', 'KH07874', '2020-12-28 12:01:45', '15109425')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230044', 'KH18006', '2020-12-19 07:32:16', '7092000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230045', 'KH07133', '2021-03-27 14:50:00', '58260870')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230046', 'KH75198', '2020-12-12 23:47:47', '25322850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230047', 'KH79699', '2020-06-08 16:10:35', '30037950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230048', 'KH64290', '2021-02-18 19:13:06', '176481900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230049', 'KH76056', '2021-02-03 21:27:23', '17228295')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230050', 'KH11379', '2020-06-07 23:31:25', '25346295')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230051', 'KH92808', '2021-02-27 00:12:14', '40828500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230052', 'KH90726', '2020-06-27 09:00:29', '37163295')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230053', 'KH09825', '2020-05-13 09:48:27', '37519290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230054', 'KH82462', '2021-03-09 07:38:02', '34367895')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230055', 'KH59545', '2020-12-02 12:47:45', '74448585')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230056', 'KH86306', '2020-10-09 23:03:49', '77799645')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230057', 'KH03792', '2021-03-16 10:55:07', '26900550')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230058', 'KH56347', '2020-12-15 17:48:45', '40614300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230059', 'KH65221', '2021-04-12 11:41:03', '21087495')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230060', 'KH34001', '2020-09-29 17:04:18', '44660430')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230061', 'KH58701', '2020-11-07 16:13:18', '21792510')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230062', 'KH33006', '2021-03-14 12:32:38', '53284410')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230063', 'KH10863', '2020-07-31 20:29:41', '24474330')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230064', 'KH92213', '2020-08-11 07:35:20', '17054145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230065', 'KH05025', '2020-08-22 07:48:31', '11070450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230066', 'KH82784', '2020-05-19 16:32:27', '24090885')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230067', 'KH07319', '2020-07-18 04:33:52', '49860450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230068', 'KH21485', '2021-06-03 11:50:16', '32643045')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230069', 'KH53007', '2020-11-29 08:11:55', '9995265')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230070', 'KH19909', '2020-11-30 15:09:47', '89823000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230071', 'KH26386', '2020-11-01 10:03:10', '23945535')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230072', 'KH28682', '2021-04-10 05:21:39', '73800000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230073', 'KH80609', '2021-05-16 04:55:02', '150455160')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230074', 'KH72549', '2020-10-03 05:50:41', '21593745')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230075', 'KH96481', '2021-02-03 15:00:43', '31315950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230076', 'KH59707', '2021-02-28 16:25:33', '81504900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230077', 'KH22235', '2021-06-28 04:39:29', '24838695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230078', 'KH80631', '2020-05-30 12:42:04', '46297935')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230079', 'KH44632', '2020-05-25 00:25:00', '42277950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230080', 'KH00944', '2020-09-24 11:45:37', '35858700')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230081', 'KH67040', '2021-04-12 13:45:25', '64055295')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230082', 'KH74646', '2020-12-13 03:25:49', '68947695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230083', 'KH71196', '2020-05-07 07:05:43', '68662035')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230084', 'KH89600', '2020-08-24 19:51:45', '38677400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230085', 'KH51320', '2021-03-20 12:25:11', '16659450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230086', 'KH62964', '2020-10-06 20:52:27', '41757345')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230087', 'KH66857', '2021-03-06 01:07:48', '44183745')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230088', 'KH73134', '2021-06-16 05:35:30', '18756585')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230089', 'KH94071', '2021-05-23 19:10:46', '53211150')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230090', 'KH23473', '2020-08-14 03:10:10', '8105445')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230091', 'KH01761', '2021-01-01 04:59:41', '34071300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230092', 'KH37987', '2020-12-30 17:39:26', '41206800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230093', 'KH69011', '2020-07-01 18:05:16', '51350850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230094', 'KH97084', '2020-10-21 20:31:16', '30963600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230095', 'KH86938', '2021-04-29 20:05:28', '61516395')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230096', 'KH52187', '2021-05-14 06:35:38', '27767295')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230097', 'KH12460', '2021-05-02 15:14:57', '105919560')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230098', 'KH89807', '2020-08-19 19:24:42', '71811000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230099', 'KH43925', '2021-01-17 06:49:07', '46913400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230100', 'KH82888', '2021-01-29 07:23:47', '17647290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230101', 'KH07906', '2021-04-20 22:20:30', '29349000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230102', 'KH42294', '2020-11-21 23:30:04', '9942345')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230103', 'KH67658', '2021-05-11 23:49:35', '29100195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230104', 'KH92822', '2021-06-21 16:18:25', '7465950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230105', 'KH68711', '2021-04-08 22:26:43', '49869450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230106', 'KH16723', '2021-04-25 11:53:19', '16794540')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230107', 'KH45369', '2020-06-02 15:30:40', '4881555')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230108', 'KH42795', '2021-05-22 12:42:59', '41657940')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230109', 'KH84117', '2021-02-21 07:28:22', '37695600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230110', 'KH08486', '2020-07-09 09:30:11', '14952195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230111', 'KH73328', '2020-05-12 17:07:35', '51300000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230112', 'KH08914', '2020-06-11 17:18:02', '113555790')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230113', 'KH65476', '2020-07-27 01:15:33', '69370200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230114', 'KH12038', '2021-02-01 13:45:03', '28222200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230115', 'KH58043', '2020-10-08 03:16:09', '129384000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230116', 'KH12293', '2020-05-06 18:57:40', '164800980')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230117', 'KH94382', '2020-11-07 04:03:49', '11817765')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230118', 'KH24011', '2020-08-16 19:32:23', '18110295')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230119', 'KH38901', '2021-02-15 22:33:00', '10167075')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230120', 'KH01164', '2020-11-08 23:51:34', '31055670')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230121', 'KH88772', '2020-08-31 23:14:54', '55111860')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230122', 'KH37900', '2020-10-09 13:39:11', '58708350')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230123', 'KH93124', '2020-11-29 02:50:45', '13740300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230124', 'KH83329', '2020-12-10 09:55:01', '10768365')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230125', 'KH79333', '2020-10-30 18:02:50', '14639310')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230126', 'KH15098', '2020-05-15 20:22:01', '55233000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230127', 'KH42987', '2020-12-14 18:53:20', '57450690')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230128', 'KH19960', '2020-09-26 20:38:19', '49881150')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230129', 'KH42549', '2020-11-19 10:14:28', '52262145')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230130', 'KH11545', '2020-08-08 16:16:43', '9688950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230131', 'KH05827', '2020-06-26 21:44:57', '42137190')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230132', 'KH42510', '2020-08-07 06:24:22', '84753000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230133', 'KH36296', '2020-05-13 17:04:40', '42001695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230134', 'KH97966', '2020-11-29 16:03:06', '6006195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230135', 'KH54605', '2020-08-01 14:08:31', '47939670')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230136', 'KH51832', '2021-04-01 17:04:18', '43991100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230137', 'KH35428', '2021-01-07 02:28:03', '23522220')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230138', 'KH27473', '2020-07-27 14:53:50', '29187630')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230139', 'KH37722', '2020-11-11 21:45:11', '25326450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230140', 'KH28992', '2021-01-05 01:21:12', '20412900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230141', 'KH88533', '2021-01-21 06:32:09', '97111035')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230142', 'KH21392', '2021-02-19 05:51:10', '52273800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230143', 'KH98805', '2020-12-24 05:34:43', '18028800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230144', 'KH89698', '2021-03-29 00:36:56', '55759950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230145', 'KH93248', '2020-10-21 20:29:31', '61740450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230146', 'KH54986', '2020-11-05 00:09:12', '32530500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230147', 'KH66952', '2020-08-10 07:32:48', '29964600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230148', 'KH57063', '2021-02-06 14:08:10', '134557290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230149', 'KH17712', '2020-05-19 20:06:18', '16422200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230150', 'KH86242', '2020-09-15 00:26:49', '54043200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230151', 'KH01934', '2020-05-15 09:19:50', '7278750')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230152', 'KH47168', '2021-06-04 10:04:23', '36551565')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230153', 'KH73316', '2021-06-22 18:38:45', '38419650')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230154', 'KH74629', '2021-03-16 20:27:44', '38975400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230155', 'KH06589', '2020-09-12 16:12:16', '11513610')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230156', 'KH64098', '2020-12-23 23:57:17', '20609910')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230157', 'KH90294', '2020-05-22 14:36:03', '21938895')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230158', 'KH68622', '2021-04-25 15:54:57', '36107595')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230159', 'KH79981', '2020-06-19 00:23:34', '14754465')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230160', 'KH48150', '2021-01-26 08:36:31', '24775290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230161', 'KH33867', '2020-06-05 07:19:50', '52607700')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230162', 'KH47195', '2021-05-12 14:50:37', '6953265')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230163', 'KH19511', '2021-02-02 19:47:14', '37542195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230164', 'KH72272', '2020-12-22 21:22:13', '33393645')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230165', 'KH64780', '2020-12-22 04:51:55', '15228045')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230166', 'KH11073', '2020-11-17 11:10:03', '32490495')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230167', 'KH84215', '2021-03-16 13:07:13', '2770245')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230168', 'KH81267', '2020-10-23 02:23:29', '63814050')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230169', 'KH19382', '2020-06-06 17:09:18', '35283195')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230170', 'KH27646', '2021-02-22 00:06:11', '54708030')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230171', 'KH43212', '2020-07-19 21:11:38', '52943490')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230172', 'KH64050', '2021-04-15 05:19:48', '38950245')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230173', 'KH18485', '2021-02-12 02:02:49', '33669450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230174', 'KH65268', '2020-09-26 01:27:37', '72241380')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230175', 'KH07925', '2021-02-22 10:55:11', '88869480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230176', 'KH04933', '2021-04-28 01:18:35', '51696090')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230177', 'KH56600', '2021-01-09 08:51:56', '6209190')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230178', 'KH13109', '2021-01-24 11:44:58', '126234450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230179', 'KH04270', '2020-12-28 16:50:20', '17064000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230180', 'KH41886', '2020-11-06 17:55:52', '47102085')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230181', 'KH33244', '2020-08-04 14:07:07', '73890680')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230182', 'KH70739', '2020-06-17 10:14:44', '27211095')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230183', 'KH06530', '2021-01-24 04:50:04', '58192695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230184', 'KH08639', '2021-05-15 17:22:02', '46737450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230185', 'KH71222', '2021-05-23 08:42:24', '8789400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230186', 'KH81306', '2021-02-06 09:40:01', '104907645')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230187', 'KH13783', '2021-03-03 15:35:48', '9475785')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230188', 'KH85579', '2020-11-22 22:12:37', '137036160')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230189', 'KH19187', '2021-01-15 13:52:20', '16360065')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230190', 'KH38582', '2021-01-21 01:20:41', '75486780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230191', 'KH12505', '2021-03-17 13:53:22', '14739345')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230192', 'KH85132', '2020-06-12 14:24:24', '41097600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD230193', 'KH49498', '2020-07-10 11:49:14', '36016695')
