INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280001', 'KH14906', '2021-01-02 23:45:08', '80150580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280025', 'KH44878', '2021-03-19 10:17:12', '68849100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280026', 'KH97589', '2020-12-31 11:43:29', '64953000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280027', 'KH32323', '2021-01-05 08:06:00', '10487160')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280028', 'KH25276', '2021-01-20 17:55:09', '77076180')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280029', 'KH22722', '2020-08-03 15:52:45', '46502200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280030', 'KH48965', '2020-08-26 18:51:12', '20917260')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280031', 'KH92324', '2020-11-21 08:16:57', '67899640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280032', 'KH98630', '2020-07-03 16:10:49', '47561130')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280033', 'KH03314', '2020-10-14 06:57:41', '6967620')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280034', 'KH21663', '2021-04-01 21:40:26', '30906180')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280035', 'KH92819', '2020-05-17 06:16:37', '101374920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280036', 'KH26082', '2020-12-21 16:28:09', '148268090')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280037', 'KH28433', '2020-07-26 21:56:35', '68081490')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280038', 'KH81472', '2020-05-08 21:48:26', '33721920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280039', 'KH70295', '2021-06-21 14:18:03', '92475900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280040', 'KH11022', '2021-06-08 06:30:02', '37573290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280041', 'KH20697', '2021-04-24 01:53:11', '8626590')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280042', 'KH31277', '2021-01-03 22:15:51', '55784700')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280043', 'KH90193', '2020-05-08 15:28:23', '124038000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280044', 'KH42458', '2020-07-12 05:40:55', '52556100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280045', 'KH92302', '2021-01-20 15:04:56', '7705800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280046', 'KH35841', '2020-05-10 06:07:06', '38610000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280047', 'KH91931', '2021-03-27 22:53:51', '75216420')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280048', 'KH12679', '2021-04-04 16:29:43', '84545100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280049', 'KH78161', '2021-05-18 03:50:45', '92175480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280050', 'KH90277', '2020-12-12 11:31:18', '110503800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280051', 'KH76270', '2020-11-07 00:57:46', '77247810')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280052', 'KH08600', '2021-06-21 00:48:16', '46061640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280053', 'KH59738', '2021-06-08 08:14:20', '36271440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280054', 'KH32764', '2020-09-07 20:39:00', '68821920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280055', 'KH47008', '2021-04-04 21:39:00', '94604400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280056', 'KH22158', '2020-11-28 14:13:09', '67244580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280057', 'KH77253', '2020-12-29 16:36:57', '41310000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280058', 'KH68781', '2020-09-24 08:35:26', '152366850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280059', 'KH18964', '2020-12-24 18:44:44', '16574220')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280060', 'KH98601', '2020-09-14 21:39:57', '124252440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280061', 'KH95264', '2020-08-21 07:22:22', '24314580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280062', 'KH89046', '2021-04-29 23:02:50', '91725930')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280063', 'KH44778', '2020-09-27 21:27:05', '89402580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280064', 'KH33128', '2020-11-12 04:44:20', '45253800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280065', 'KH12836', '2020-12-09 19:24:08', '79306020')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280066', 'KH45928', '2020-08-03 00:12:11', '33246045')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280067', 'KH23850', '2020-10-30 00:21:13', '96409260')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280068', 'KH55194', '2021-06-14 19:07:09', '86084200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280069', 'KH73776', '2021-03-24 13:27:57', '111056580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280070', 'KH27689', '2020-12-16 21:06:12', '112768560')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280071', 'KH33102', '2020-10-09 08:31:30', '44172000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280072', 'KH47954', '2020-06-17 02:49:12', '58290480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280073', 'KH41455', '2020-11-10 21:35:18', '47875680')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280074', 'KH07461', '2020-10-01 05:11:05', '73923750')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280075', 'KH60088', '2020-05-10 17:51:24', '48908880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280076', 'KH38521', '2020-08-26 08:56:12', '95934780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280077', 'KH27411', '2020-05-21 09:49:35', '156068190')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280078', 'KH87746', '2021-03-09 06:27:20', '18673200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280079', 'KH30778', '2021-01-20 00:46:54', '147639600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280080', 'KH70496', '2020-12-21 06:43:00', '95257800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280081', 'KH96106', '2021-05-13 18:47:06', '75408300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280082', 'KH38210', '2021-06-27 11:46:02', '116246880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280083', 'KH55381', '2020-09-02 17:05:51', '54738000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280084', 'KH80248', '2020-10-05 13:18:41', '43268580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280085', 'KH92021', '2020-06-12 00:39:00', '8633250')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280086', 'KH95338', '2020-10-11 21:31:36', '33713100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280087', 'KH53627', '2020-11-30 17:50:23', '57011040')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280088', 'KH43532', '2021-04-18 05:42:52', '44400960')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280089', 'KH60335', '2020-09-19 04:12:14', '43721640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280090', 'KH65662', '2020-07-19 19:04:14', '121857440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280091', 'KH33032', '2021-03-01 09:47:14', '46680390')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280092', 'KH98906', '2020-08-04 06:40:25', '77001600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280093', 'KH46824', '2021-03-08 00:21:22', '25359300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280094', 'KH24268', '2020-05-28 21:50:58', '105534000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280095', 'KH44069', '2020-10-22 22:55:23', '40500450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280096', 'KH53266', '2021-05-22 23:08:12', '96065280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280097', 'KH88308', '2021-01-27 08:30:36', '89672400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280098', 'KH27572', '2020-05-03 23:24:54', '41972895')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280099', 'KH77446', '2020-10-07 05:53:58', '99037260')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280100', 'KH83343', '2020-11-27 12:09:02', '115392780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280101', 'KH53878', '2021-04-18 10:44:15', '94154400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280102', 'KH91010', '2020-07-26 01:06:37', '23264600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280103', 'KH08324', '2020-12-04 03:14:53', '61944660')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280104', 'KH76362', '2021-02-23 01:21:18', '57067290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280105', 'KH60470', '2020-06-17 20:36:56', '67766580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280106', 'KH09516', '2020-09-28 04:10:17', '113451750')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280107', 'KH79798', '2021-06-02 03:20:13', '74082330')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280108', 'KH32750', '2020-05-15 05:21:41', '54885600')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280109', 'KH66731', '2020-06-14 07:28:47', '30455370')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280110', 'KH05177', '2021-03-01 03:59:14', '8848180')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280111', 'KH04548', '2020-10-31 03:17:42', '131505300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280112', 'KH55419', '2021-04-21 13:20:53', '84843000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280113', 'KH36354', '2021-04-24 10:44:40', '49096980')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280114', 'KH13132', '2020-08-15 21:03:56', '38856780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280115', 'KH52663', '2020-07-02 02:54:43', '47065500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280116', 'KH57366', '2021-03-02 01:41:11', '95780880')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280117', 'KH29447', '2021-06-02 01:27:14', '90906300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280118', 'KH53543', '2021-02-12 18:39:33', '98042400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280119', 'KH60195', '2020-10-26 06:33:06', '10154700')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280120', 'KH15417', '2020-10-06 01:38:45', '13561695')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280121', 'KH90612', '2021-06-03 17:20:19', '66632760')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280122', 'KH86270', '2020-11-23 11:40:28', '57403350')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280123', 'KH40247', '2021-03-04 21:10:26', '114568650')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280124', 'KH81329', '2020-05-28 03:16:25', '101068920')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280125', 'KH32547', '2020-09-18 04:44:35', '67933440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280126', 'KH34560', '2020-05-16 06:36:06', '100322100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280127', 'KH77538', '2020-08-10 23:07:15', '46396800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280128', 'KH05532', '2020-11-30 08:54:06', '28110060')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280129', 'KH60849', '2020-09-12 15:35:43', '128771460')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280130', 'KH31696', '2021-01-06 20:20:09', '98138430')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280131', 'KH85002', '2021-03-18 11:36:03', '56878830')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280132', 'KH34385', '2020-05-28 17:03:09', '140143950')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280133', 'KH30535', '2020-12-20 04:18:20', '12888180')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280134', 'KH28905', '2020-06-02 16:05:57', '65232000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280135', 'KH92052', '2021-02-20 10:10:46', '60288300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280136', 'KH60379', '2020-09-07 23:43:42', '103306680')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280137', 'KH69537', '2020-11-26 12:28:21', '33795900')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280138', 'KH80480', '2021-02-10 00:07:18', '71076780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280139', 'KH53418', '2020-12-29 03:59:20', '40099680')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280140', 'KH39070', '2021-05-13 15:59:47', '63048780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280141', 'KH54855', '2020-10-08 00:51:10', '98434800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280142', 'KH76133', '2021-04-28 09:54:05', '116911500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280143', 'KH74467', '2021-05-30 02:25:20', '57677580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280144', 'KH25308', '2021-06-21 18:00:15', '74840580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280145', 'KH07758', '2021-06-19 11:21:15', '63706590')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280146', 'KH72867', '2021-04-19 18:57:50', '212878400')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280147', 'KH11776', '2020-07-25 16:24:58', '110770380')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280148', 'KH71936', '2020-08-07 06:22:50', '143814780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280149', 'KH06774', '2021-05-13 21:40:12', '19360350')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280150', 'KH79248', '2020-07-02 18:47:50', '69173820')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280151', 'KH60296', '2020-11-05 04:13:18', '102437640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280152', 'KH88498', '2020-12-12 06:06:49', '47614680')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280153', 'KH08213', '2020-12-30 12:29:47', '93668580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280154', 'KH77588', '2020-10-13 16:48:13', '99150100')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280155', 'KH00739', '2020-08-28 04:03:24', '39959640')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280156', 'KH30789', '2020-11-06 02:42:14', '66956310')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280157', 'KH87873', '2021-03-16 13:07:51', '36698200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280158', 'KH57494', '2021-01-25 06:36:39', '42196500')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280159', 'KH60764', '2020-10-13 19:13:54', '83539440')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280160', 'KH43774', '2021-06-25 15:00:10', '111147480')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280161', 'KH82905', '2020-05-17 09:27:14', '51210000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280162', 'KH89134', '2020-10-02 09:08:16', '15084200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280163', 'KH70317', '2020-06-02 13:16:42', '8465580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280164', 'KH43644', '2020-12-04 02:48:03', '103410000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280165', 'KH43912', '2020-12-22 06:32:19', '256466160')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280166', 'KH75563', '2020-08-06 18:59:01', '76773330')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280167', 'KH37865', '2020-05-06 08:27:49', '108048780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280168', 'KH40738', '2021-03-21 14:48:24', '71904780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280169', 'KH72197', '2020-05-24 10:50:36', '31116645')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280170', 'KH58817', '2020-05-11 17:47:13', '60616200')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280171', 'KH71448', '2021-06-12 19:58:42', '112969800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280172', 'KH28703', '2020-12-13 11:59:33', '58548780')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280173', 'KH29202', '2020-08-06 10:20:14', '12390210')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280174', 'KH84770', '2021-02-01 20:56:18', '50147280')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280175', 'KH99722', '2020-10-26 05:09:10', '89468910')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280176', 'KH10280', '2021-06-03 01:55:27', '117102190')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280177', 'KH70791', '2021-05-20 02:29:31', '18138060')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280178', 'KH67277', '2020-09-26 18:25:33', '33684030')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280179', 'KH41925', '2020-08-29 00:25:54', '112263840')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280180', 'KH99899', '2021-06-26 09:26:09', '62034300')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280181', 'KH41924', '2020-12-22 20:57:14', '47066580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280182', 'KH55935', '2021-01-28 01:27:01', '99046800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280183', 'KH60269', '2020-08-25 00:21:07', '91819800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280184', 'KH93918', '2020-05-28 11:42:54', '29737800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280185', 'KH78584', '2020-10-17 07:19:03', '45846450')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280186', 'KH76138', '2020-07-23 21:43:20', '69469380')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280187', 'KH12433', '2021-01-09 06:09:11', '116543340')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280188', 'KH91496', '2020-05-10 02:17:51', '139820000')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280189', 'KH63964', '2021-05-17 03:47:35', '16484850')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280190', 'KH80077', '2020-07-31 04:58:49', '94550580')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280191', 'KH73849', '2020-10-25 07:50:04', '158023800')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280192', 'KH16064', '2020-11-23 17:45:07', '47842290')
INSERT INTO HoaDon (MaHD, MaKH, NgayLap, TongTien) VALUES ('HD280193', 'KH28815', '2021-05-01 01:50:43', '17921700')
